Time,T2,T2_WRF,PP,PP_WRF,P_WRF,U10_WRF,V10_WRF
2018-12-16 07:00:00,11.39,10.253418,0,0.13543701,1008.2464,3.1465032,-1.9704803
2018-12-16 08:00:00,11.27,10.558716,0,0.21942139,1008.7085,3.6500208,-0.22006506
2018-12-16 09:00:00,10.81,10.50177,0,0.14123535,1009.63025,4.2074933,0.66250277
2018-12-16 10:00:00,10.76,10.295654,0,0.04071045,1010.28204,4.432306,1.0425328
2018-12-16 11:00:00,10.79,10.670471,0,0.03778076,1010.79376,5.174488,1.1861836
2018-12-16 12:00:00,11.3,11.455841,0,0.0040283203,1011.26776,5.2963815,3.2992628
2018-12-16 13:00:00,12.41,11.85849,0,0,1011.9501,6.1057177,3.4361267
2018-12-16 14:00:00,12.99,12.235443,0,0,1012.9055,6.2016387,4.364106
2018-12-16 15:00:00,13.69,12.421448,0,0,1013.59485,6.532229,4.5743723
2018-12-16 16:00:00,14.41,12.193207,0,0.004638672,1014.32764,5.2905726,4.3096747
2018-12-16 17:00:00,14.94,12.833374,0,0.00030517578,1014.9794,6.19021,5.0457854
2018-12-16 18:00:00,15.34,13.036896,0,0.0005493164,1015.508,6.295216,4.9814887
2018-12-16 19:00:00,14.86,13.076904,0,0,1016.1205,6.0109878,4.6326003
2018-12-16 20:00:00,15.39,12.909668,0,0,1016.81976,5.857095,4.9831867
2018-12-16 21:00:00,15.01,12.5303955,0,0.00061035156,1017.51227,5.468328,5.248019
2018-12-16 22:00:00,14.89,11.824829,0,0,1018.2623,4.8035116,5.2452936
2018-12-16 23:00:00,14.22,11.058014,0,0,1018.983,4.3280835,5.349404
2018-12-17 00:00:00,13.18,9.870178,0,0,1019.51685,3.8463614,4.8633957
2018-12-17 01:00:00,11.44,8.946472,0,0,1020.11383,3.201527,4.8302164
2018-12-17 02:00:00,10.64,8.37323,0,0,1020.7889,3.1657133,4.028872
2018-12-17 03:00:00,10.08,7.9788513,0,0,1021.66266,2.6121945,4.5714035
2018-12-17 04:00:00,9.58,7.5765076,0,0,1021.6119,2.728435,4.645344
2018-12-17 05:00:00,8.72,7.297516,0,0,1022.046,2.7376122,4.9116235
2018-12-17 06:00:00,8.89,7.1627502,0,0,1022.5832,2.2251644,4.663069
2018-12-17 07:00:00,8.27,7.046753,0,0,1022.5302,1.5524566,5.2733836
2018-12-17 08:00:00,8.89,6.814911,0,0,1022.8719,1.1467681,5.3862405
2018-12-17 09:00:00,8.52,6.344635,0,0,1023.19806,0.4962745,4.5533423
2018-12-17 10:00:00,9.46,6.2717896,0,0,1023.1676,0.19020481,4.182346
2018-12-17 11:00:00,11.54,7.5086975,0,0,1023.2537,0.20484167,5.0735426
2018-12-17 12:00:00,11.78,8.319305,0,0,1023.3915,0.46967742,6.3157144
2018-12-17 13:00:00,11.71,8.954712,0,0,1023.58795,0.3021282,6.193673
2018-12-17 14:00:00,12.56,9.54306,0,0,1023.5603,0.28948724,5.6788177
2018-12-17 15:00:00,12.99,10.487183,0,0,1023.3356,0.1675507,4.800058
2018-12-17 16:00:00,13.52,11.439209,0,0,1023.0125,0.14815359,3.9936397
2018-12-17 17:00:00,15.32,12.288635,0,0.002319336,1022.6741,0.32460245,2.8224263
2018-12-17 18:00:00,17.15,13.082916,0,0.0107421875,1022.32697,1.8245435,2.6661792
2018-12-17 19:00:00,17.56,12.94751,0,0.068481445,1021.9991,3.466128,2.612368
2018-12-17 20:00:00,17.22,13.533325,0,0.13104248,1021.75854,4.941055,4.0717397
2018-12-17 21:00:00,16.3,13.228607,0,0.10083008,1021.9428,4.2605557,4.709054
2018-12-17 22:00:00,15.84,12.643188,0,0.0871582,1021.85376,3.7134054,5.054652
2018-12-17 23:00:00,14.82,11.875641,0,0.010559082,1021.60156,3.3298664,4.4757485
2018-12-18 00:00:00,13.55,10.540466,0,0,1021.43463,2.6943457,4.1504397
2018-12-18 01:00:00,11.54,9.547577,0,0,1020.91406,2.1590014,4.0513783
2018-12-18 02:00:00,10.74,8.949066,0,0,1020.7244,2.1788633,4.043715
2018-12-18 03:00:00,10.22,8.634491,0,0,1020.9562,2.7048502,4.152149
2018-12-18 04:00:00,10.1,8.285522,0,0,1020.4272,2.2674084,3.8855586
2018-12-18 05:00:00,9.93,8.174866,0,0,1020.67084,1.4713427,3.567777
2018-12-18 06:00:00,9.34,7.9315796,0,0,1020.6189,1.4317079,3.0519602
2018-12-18 07:00:00,9.24,7.7082214,0,0,1020.1739,1.4805335,3.2498353
2018-12-18 08:00:00,9.14,7.588043,0,0,1019.95013,1.1996046,3.1632514
2018-12-18 09:00:00,9.14,7.46875,0,0,1019.7478,1.1029468,2.999219
2018-12-18 10:00:00,9.51,7.6497803,0,0,1019.65234,1.1991289,2.887282
2018-12-18 11:00:00,10.81,9.108643,0,0,1019.6969,1.2764283,2.6226609
2018-12-18 12:00:00,12.19,10.415436,0,0,1019.4518,1.6307353,4.2331066
2018-12-18 13:00:00,12.73,11.061493,0,0,1019.0851,1.3264638,3.9516828
2018-12-18 14:00:00,13.35,11.801666,0,0,1018.46313,1.143881,2.775352
2018-12-18 15:00:00,15.87,12.7013855,0,0,1017.97144,1.4048994,2.3036616
2018-12-18 16:00:00,15.22,13.596405,0,0,1017.71924,2.1528149,1.583802
2018-12-18 17:00:00,16.22,14.250763,0,0,1017.4768,3.467245,0.86875767
2018-12-18 18:00:00,17.68,14.247223,0,0,1017.2997,4.432691,0.9597121
2018-12-18 19:00:00,16.49,13.871765,0,0,1016.8502,5.133566,0.55125386
2018-12-18 20:00:00,16.87,13.588867,0,0,1016.33124,5.1434865,0.4828143
2018-12-18 21:00:00,15.75,13.395935,0,0,1015.96875,5.1050735,0.1665551
2018-12-18 22:00:00,14,13.061798,0,0,1015.65826,4.5369153,-0.37886336
2018-12-18 23:00:00,12.92,12.642334,0,0,1015.44165,3.3951118,-1.39082
2018-12-19 00:00:00,12.32,11.436188,0,0,1015.3332,2.0484211,-1.7808163
2018-12-19 01:00:00,12.27,10.004517,0,0,1014.30756,0.9431625,-1.9312285
2018-12-19 02:00:00,12.19,9.542023,0,0,1013.50214,1.3291247,-2.4505274
2018-12-19 03:00:00,12.27,9.287415,0,0,1012.5993,1.097744,-2.5046785
2018-12-19 04:00:00,10.98,10.119354,0.599999999999994,0.0022583008,1011.54443,0.7844109,-3.4295301
2018-12-19 05:00:00,10.66,10.831879,0.199999999999989,0.043884277,1010.2678,0.90234745,-4.141192
2018-12-19 06:00:00,10.79,10.994446,0,1.239502,1009.9216,1.1897396,-4.503769
2018-12-19 07:00:00,11.13,11.2030945,0.599999999999994,1.2224121,1010.0119,1.4371634,-3.96776
2018-12-19 08:00:00,10.17,11.493988,0.400000000000006,0.81695557,1009.89435,1.8223926,-2.7175233
2018-12-19 09:00:00,10.86,11.575867,1,1.3770142,1010.0454,2.3399763,-1.5391908
2018-12-19 10:00:00,10.91,11.477875,0,0.82562256,1010.1675,4.0794077,1.9807947
2018-12-19 11:00:00,11.54,11.0876465,0,0.02734375,1010.3875,3.6436481,1.0810122
2018-12-19 12:00:00,12.15,12.347382,0,0.00091552734,1010.4161,4.9551287,2.3704605
2018-12-19 13:00:00,12.85,12.929718,0,0,1010.99255,4.9091463,3.0635784
2018-12-19 14:00:00,13.21,12.24588,0,0,1011.5768,4.006048,2.248819
2018-12-19 15:00:00,14.03,12.578033,0,0,1012.21185,4.510235,1.9094652
2018-12-19 16:00:00,14.41,12.998016,0,0,1012.5379,5.0037875,2.8993402
2018-12-19 17:00:00,16.13,12.598907,0,0,1012.9144,3.599913,2.0832255
2018-12-19 18:00:00,16.13,13.111816,0,0,1013.13,3.8055878,1.8738879
2018-12-19 19:00:00,15.39,14.33371,0,0,1013.34357,3.2319818,1.3966309
2018-12-19 20:00:00,16.68,14.702484,0,0,1013.7213,4.0067286,2.1676733
2018-12-19 21:00:00,17.77,14.451874,0,0,1014.37775,5.1451435,2.1173966
2018-12-19 22:00:00,17.32,13.894836,0,0,1014.78375,5.222753,1.7010466
2018-12-19 23:00:00,16.51,12.942993,0,0,1015.2749,4.5693536,1.7843572
2018-12-20 00:00:00,15.68,11.7881775,0,0.060546875,1015.74744,3.766412,1.9326309
2018-12-20 01:00:00,13.59,11.677246,0,0.033996582,1015.1686,3.4519265,2.416346
2018-12-20 02:00:00,12.68,10.951447,0,0,1015.385,1.6109351,3.2872217
2018-12-20 03:00:00,12.36,10.393036,0,0,1016.2484,0.94635004,3.226005
2018-12-20 04:00:00,11.86,9.757843,0,0,1016.9289,1.1216716,2.4135935
2018-12-20 05:00:00,11.95,9.010681,0,0,1016.7469,1.3073295,1.6288836
2018-12-20 06:00:00,10.59,8.708466,0,0,1017.20874,1.6639773,1.7307624
2018-12-20 07:00:00,10.74,8.138184,0,0,1017.0098,1.3175782,1.6325184
2018-12-20 08:00:00,9.93,7.83844,0,0,1017.23376,1.4477963,1.3160369
2018-12-20 09:00:00,10.25,7.4003906,0,0,1018.1256,1.6376505,1.0690962
2018-12-20 10:00:00,10.32,7.5125732,0,0,1018.6525,1.4488325,1.2770996
2018-12-20 11:00:00,12.58,9.933777,0,0,1018.88556,1.0729451,1.8046824
2018-12-20 12:00:00,15.15,11.388428,0,0,1019.0011,0.78673166,2.894731
2018-12-20 13:00:00,14.89,12.106171,0,0,1018.8931,0.44524297,3.1947308
2018-12-20 14:00:00,18.08,12.827606,0,0.00012207031,1018.4359,0.098295495,3.3879066
2018-12-20 15:00:00,15.87,13.818146,0,0.0037841797,1018.39136,0.70314294,2.8942127
2018-12-20 16:00:00,17.18,14.851715,0,0.0010375977,1018.35626,1.7660836,1.6893616
2018-12-20 17:00:00,17.3,15.433533,0,0.036254883,1018.3391,2.2773597,1.4077861
2018-12-20 18:00:00,16.94,15.402557,0,0.12200928,1018.33655,3.8178024,1.8370782
2018-12-20 19:00:00,17.03,14.96582,0,0.05053711,1018.2096,5.98268,1.0795738
2018-12-20 20:00:00,17.53,14.488953,0,0.0078125,1018.0181,6.1228943,0.9201971
2018-12-20 21:00:00,15.91,14.138428,0,0,1017.7339,6.0023346,1.0151175
2018-12-20 22:00:00,14.74,13.645233,0,0,1017.55884,5.6135607,1.006063
2018-12-20 23:00:00,14.03,13.033051,0,0,1017.5784,5.011867,1.0010829
2018-12-21 00:00:00,13.14,12.005035,0,0,1017.60425,3.5916166,0.9426602
2018-12-21 01:00:00,12.24,10.923889,0,0,1017.34937,2.6594915,1.0457098
2018-12-21 02:00:00,11.93,10.243042,0,0,1017.18146,2.347853,0.5924042
2018-12-21 03:00:00,11.78,9.728058,0,0,1016.62366,2.3857899,0.69283104
2018-12-21 04:00:00,11.22,9.31189,0,0,1016.5293,2.0983553,0.5921707
2018-12-21 05:00:00,10.79,8.453369,0,0,1016.306,1.6975182,0.12034802
2018-12-21 06:00:00,10.52,9.426575,0,0,1016.2676,1.8129421,-0.049945083
2018-12-21 07:00:00,10.3,9.259888,0,0,1016.0631,2.1372194,-0.23411599
2018-12-21 08:00:00,10.57,9.250122,0,0,1016.24835,2.1917489,-0.1461552
2018-12-21 09:00:00,11,9.668396,0,0,1016.3691,2.4558103,0.5425836
2018-12-21 10:00:00,11.73,10.020264,0,0,1016.17346,1.4866095,0.76658446
2018-12-21 11:00:00,12.22,10.379944,0,0,1015.9186,0.8539388,1.791521
2018-12-21 12:00:00,13.52,10.841919,0,0,1015.78546,0.7331498,2.7145152
2018-12-21 13:00:00,16.82,11.718536,0,0,1015.7213,0.49258655,2.826298
2018-12-21 14:00:00,15.63,13.356415,0,0,1015.3786,0.38251683,2.8351367
2018-12-21 15:00:00,17.7,14.216766,0,0,1014.9336,0.036213588,2.6684117
2018-12-21 16:00:00,17.32,14.896362,0,0,1014.596,-0.014180561,2.2164304
2018-12-21 17:00:00,17.8,15.624664,0,0.0051879883,1014.3158,0.9444846,2.3420947
2018-12-21 18:00:00,18.2,15.893799,0,0.02746582,1014.1136,2.327458,2.2867172
2018-12-21 19:00:00,19.22,15.762421,0,0.0881958,1013.87335,4.658848,2.1041718
2018-12-21 20:00:00,18.56,15.56015,0,0.007751465,1013.6945,5.1895223,1.2246573
2018-12-21 21:00:00,17.56,15.1449585,0,0,1013.45197,5.172252,1.4353405
2018-12-21 22:00:00,17.18,14.663696,0,0,1013.22687,5.056624,1.5403093
2018-12-21 23:00:00,16.44,13.776794,0,0,1013.21655,4.7276573,1.6489909
2018-12-22 00:00:00,14.31,12.375183,0,0,1013.2101,4.4252763,1.8474182
2018-12-22 01:00:00,12.51,11.259186,0,0,1013.0959,3.9555738,1.9169424
2018-12-22 02:00:00,11.59,10.600372,0,0,1012.9469,3.3981345,1.7425878
2018-12-22 03:00:00,11.3,10.002106,0,0,1013.0372,2.9515374,1.6433791
2018-12-22 04:00:00,11.27,9.385162,0,0,1013.03564,2.0055525,1.2504679
2018-12-22 05:00:00,11.03,9.096527,0,0,1012.77686,2.093658,1.5984933
2018-12-22 06:00:00,10.71,8.294464,0,0,1012.7385,1.7629943,0.6805519
2018-12-22 07:00:00,10.22,7.7582397,0,0,1012.79706,1.8476057,-0.0134494165
2018-12-22 08:00:00,10.2,7.275879,0,0,1012.87335,1.8037337,-0.4508747
2018-12-22 09:00:00,10.66,7.4213257,0,0,1013.18665,1.7670714,-0.95766056
2018-12-22 10:00:00,10.83,7.364746,0,0,1013.4257,2.013397,-1.0776734
2018-12-22 11:00:00,11.66,7.7395325,0,0,1013.3371,1.9112517,-1.3285581
2018-12-22 12:00:00,11.39,9.210876,0,0,1013.20135,1.4981014,-1.6888732
2018-12-22 13:00:00,12.85,12.28714,0,0,1013.2113,1.3500279,-2.418
2018-12-22 14:00:00,13.28,14.188416,0,0.03527832,1013.089,2.311118,-1.9758182
2018-12-22 15:00:00,13.45,14.784576,0,0.1885376,1013.1962,4.4473376,-0.4568265
2018-12-22 16:00:00,13.11,15.040649,0,0.14874268,1013.3479,4.73508,-1.382663
2018-12-22 17:00:00,14.62,15.182495,0,0.22576904,1013.515,5.3304152,-0.67885596
2018-12-22 18:00:00,15.6,15.025879,0,0.20544434,1013.7096,6.2324505,-0.4252522
2018-12-22 19:00:00,16.49,14.856537,0,0.110961914,1013.8197,6.1438212,-0.25417396
2018-12-22 20:00:00,14.84,14.592407,0,0.07397461,1014.0273,5.926512,-0.07719448
2018-12-22 21:00:00,14.34,14.3508,0,0,1014.19336,5.789146,-0.3821418
2018-12-22 22:00:00,14.27,13.914337,0,0.0029907227,1014.41284,5.4758253,-0.8975238
2018-12-22 23:00:00,13.86,13.271515,0,0.010253906,1014.5913,4.4952364,-1.0794122
2018-12-23 00:00:00,13.43,12.147675,0,0.0043945312,1014.78436,2.9558375,-1.2066861
2018-12-23 01:00:00,12.58,10.760956,0,0,1015.0592,1.7520585,-1.4771355
2018-12-23 02:00:00,12.68,10.015503,0,0,1014.90546,1.4514266,-1.8455429
2018-12-23 03:00:00,12.44,9.684204,0,0,1014.8736,1.3382291,-2.1020703
2018-12-23 04:00:00,12.44,9.296814,0,0,1014.89087,1.4172801,-2.00266
2018-12-23 05:00:00,12.03,8.766418,0,0,1015.19745,1.3418614,-1.6714922
2018-12-23 06:00:00,11.71,8.8949585,0,0,1015.06506,1.0023192,-1.9804363
2018-12-23 07:00:00,11.39,9.190033,0,0,1014.8924,0.7470809,-2.318286
2018-12-23 08:00:00,11.49,9.435547,0,0,1014.65826,0.40239748,-2.6732752
2018-12-23 09:00:00,11.22,9.691437,0,0,1014.7589,0.28939384,-3.4828305
2018-12-23 10:00:00,11.76,9.714874,0,0,1014.74475,0.46757174,-3.7536812
2018-12-23 11:00:00,13.14,10.49765,0,0,1014.65283,0.68825424,-4.048496
2018-12-23 12:00:00,13.64,12.4609375,0,0,1014.4249,0.9853448,-5.5714273
2018-12-23 13:00:00,15.32,13.347046,0,0,1014.1687,1.1279557,-6.302841
2018-12-23 14:00:00,15.29,12.905151,0,0.00036621094,1013.8714,0.27100542,-6.055668
2018-12-23 15:00:00,13.64,12.896332,0,0.008605957,1013.5993,-0.5285741,-5.7588882
2018-12-23 16:00:00,13.98,13.200531,0,0.05493164,1013.62695,-0.37495655,-6.10762
2018-12-23 17:00:00,13.4,13.924713,0,0.15008545,1013.67377,1.4285971,-5.788729
2018-12-23 18:00:00,16.01,15.909241,0,0.14831543,1013.5246,3.062073,-7.8738194
2018-12-23 19:00:00,14.91,16.069,0,0.20550537,1013.2569,4.204875,-7.2111983
2018-12-23 20:00:00,15.17,15.8168335,0,0.13433838,1013.00916,4.74858,-6.588315
2018-12-23 21:00:00,14.98,15.600037,0,0,1012.79156,4.411072,-6.050002
2018-12-23 22:00:00,15.01,15.1091,0,0,1012.71655,4.2857428,-5.5433807
2018-12-23 23:00:00,14.84,14.174835,0,0,1012.6669,4.330728,-5.0937037
2018-12-24 00:00:00,14.43,13.031799,0,0,1012.69904,3.8251312,-5.2121854
2018-12-24 01:00:00,14.12,12.666077,0,0,1012.32556,3.3029099,-5.364487
2018-12-24 02:00:00,14.22,12.4096985,0,0,1012.281,2.447809,-5.3854494
2018-12-24 03:00:00,13.86,12.424622,0,0.0031738281,1011.6295,1.5741242,-5.114042
2018-12-24 04:00:00,13.71,12.382996,0.199999999999989,0.0146484375,1011.53375,1.5189551,-5.279602
2018-12-24 05:00:00,13.88,12.300415,0,0.020385742,1011.58716,1.1478972,-5.358308
2018-12-24 06:00:00,14.1,12.17337,0,0.015319824,1011.5899,1.0824049,-5.2668943
2018-12-24 07:00:00,14.15,12.157471,0,0.009399414,1011.3169,1.0126293,-5.03816
2018-12-24 08:00:00,14.51,12.097351,0,0.012939453,1011.15076,0.72241163,-4.984796
2018-12-24 09:00:00,14.51,12.0980835,0,0.03375244,1010.95374,0.5940145,-5.363757
2018-12-24 10:00:00,14.7,12.150452,0,0.059509277,1010.85846,0.58420825,-5.115547
2018-12-24 11:00:00,14.46,12.1441345,0,0.048950195,1010.7756,0.25932616,-5.0674562
2018-12-24 12:00:00,15.27,12.158386,0,0.045410156,1010.5478,0.044869095,-5.138295
2018-12-24 13:00:00,15.34,12.382874,0,0.021362305,1010.24994,-0.2790727,-6.4233875
2018-12-24 14:00:00,15.2,12.63089,0,0.0491333,1010.3976,0.25032514,-5.444307
2018-12-24 15:00:00,17.34,13.078766,0,0.083496094,1010.2618,0.11191231,-5.7292614
2018-12-24 16:00:00,16.68,13.739075,0,0.0803833,1010.1208,0.9550768,-4.8553023
2018-12-24 17:00:00,15.96,14.293884,0,0.050720215,1009.98315,2.850226,-4.966457
2018-12-24 18:00:00,15.53,15.147064,0,0.0099487305,1009.8487,4.5563836,-5.4614296
2018-12-24 19:00:00,16.3,15.239655,0,0.00048828125,1009.64453,5.5695,-4.925351
2018-12-24 20:00:00,15.29,14.365051,0,0.0025024414,1009.6412,5.062394,-4.1631446
2018-12-24 21:00:00,14.84,13.989319,0.199999999999989,0.111450195,1009.82477,4.104204,-3.0456011
2018-12-24 22:00:00,14.6,13.653412,0,0.14202881,1009.96094,3.2375548,-0.47940812
2018-12-24 23:00:00,13.69,12.868225,0,0.045166016,1010.2936,2.6292734,2.0618627
2018-12-25 00:00:00,13.43,12.014618,0,0.18017578,1010.7776,1.1466768,4.4538407
2018-12-25 01:00:00,12.77,11.356201,0,0.01727295,1011.08795,1.4504277,3.94461
2018-12-25 02:00:00,12.8,11.0052185,0,0.0018310547,1011.06415,1.6830518,3.787318
2018-12-25 03:00:00,12.7,10.657532,0,0,1011.73724,1.7436112,3.8842335
2018-12-25 04:00:00,12.36,10.253906,0,0,1011.60626,1.3310498,2.9269915
2018-12-25 05:00:00,12,9.33667,0,0,1011.5645,1.3158256,3.6694357
2018-12-25 06:00:00,11.52,8.898987,0,0,1011.723,1.283808,4.131577
2018-12-25 07:00:00,11.05,8.590759,0,0,1012.46674,1.0757165,4.5131273
2018-12-25 08:00:00,11.03,8.332184,0,0,1012.8903,0.4784536,4.566383
2018-12-25 09:00:00,11.03,8.0867,0,0,1013.3842,0.48787865,4.467286
2018-12-25 10:00:00,11.27,8.067261,0,0,1013.8695,0.5262208,4.1294184
2018-12-25 11:00:00,11.27,9.267395,0,0,1014.21454,0.3891444,4.022312
2018-12-25 12:00:00,11.69,10.351257,0,0,1014.4196,-0.115520045,5.281673
2018-12-25 13:00:00,13.06,10.988281,0,0,1014.8875,-0.13763684,5.1254086
2018-12-25 14:00:00,13.86,11.535614,0,0,1015.27875,0.12972903,4.588073
2018-12-25 15:00:00,14.72,12.227936,0,0,1015.5656,0.37185585,3.9186242
2018-12-25 16:00:00,15.32,12.903534,0,0.001159668,1015.7072,0.21039882,3.321248
2018-12-25 17:00:00,16.27,13.418518,0,0.0013427734,1015.848,0.3156864,3.5274553
2018-12-25 18:00:00,16.13,13.663757,0,0,1015.9291,1.4597049,4.013482
2018-12-25 19:00:00,19.22,13.900635,0,0,1015.5676,1.9426792,3.7238047
2018-12-25 20:00:00,18.08,13.911621,0,0,1015.2299,0.7744827,3.2810817
2018-12-25 21:00:00,19.08,13.761963,0,0,1015.25226,0.99947476,3.600779
2018-12-25 22:00:00,18.15,13.477264,0,0,1015.45166,1.9037714,3.8445137
2018-12-25 23:00:00,18.46,13.038757,0,0,1015.4695,1.9629568,2.9818518
2018-12-26 00:00:00,14.39,12.013184,0,0,1015.50995,1.294198,2.4516418
2018-12-26 01:00:00,12.46,11.066772,0,0,1015.1376,-1.057202,3.6436155
2018-12-26 02:00:00,12,10.416473,0,0,1013.6133,-0.67251176,4.693064
2018-12-26 03:00:00,11.86,9.894684,0,0,1012.8856,-1.3682302,4.203031
2018-12-26 04:00:00,11.69,9.200531,0,0,1011.7421,-1.005909,3.6812577
2018-12-26 05:00:00,11.59,9.221863,0,0,1011.45013,0.13363859,4.5222635
2018-12-26 06:00:00,11.52,9.124908,0,0,1011.10876,-0.4576749,5.608982
2018-12-26 07:00:00,11.25,8.866638,0,0,1010.6972,-0.45473847,5.621845
2018-12-26 08:00:00,11.15,8.790527,0,0,1010.23,-0.14394595,5.628859
2018-12-26 09:00:00,11.03,8.631714,0,0,1010.0728,0.046197638,5.8615303
2018-12-26 10:00:00,10.83,8.498383,0,0,1009.7389,-0.09422748,6.2511883
2018-12-26 11:00:00,12,9.24588,0,0,1009.3275,-0.16122922,6.813675
2018-12-26 12:00:00,12.41,9.980743,0,0,1008.97797,-0.2775258,6.876188
2018-12-26 13:00:00,14.07,10.903137,0,0,1008.7514,0.4974303,6.444672
2018-12-26 14:00:00,14.91,11.893463,0,0,1008.61334,1.4324394,5.828889
2018-12-26 15:00:00,18.13,13.087341,0,0,1008.7254,1.8354292,4.822504
2018-12-26 16:00:00,17.13,14.101257,0,0,1008.7505,1.5699966,4.331919
2018-12-26 17:00:00,18.03,14.753082,0,0,1008.6619,0.8177767,3.9778485
2018-12-26 18:00:00,18.37,15.137909,0,0.0029907227,1008.6088,0.21161285,3.6911907
2018-12-26 19:00:00,17.7,15.490051,0,0.014343262,1008.72906,2.255085,2.7247777
2018-12-26 20:00:00,17.22,14.962036,0,0.14416504,1009.02844,6.1564155,3.1381679
2018-12-26 21:00:00,15.63,14.424133,0,0.12158203,1009.43915,6.1928973,4.104303
2018-12-26 22:00:00,15.49,13.395081,0,0.00030517578,1009.7938,5.367303,3.7701373
2018-12-26 23:00:00,14.77,12.997345,0,0,1010.0948,4.9977894,3.313525
2018-12-27 00:00:00,12.85,11.751007,0,0,1010.38837,4.8922105,3.1044278
2018-12-27 01:00:00,11.69,10.844635,0,0,1010.5393,4.742362,2.6085122
2018-12-27 02:00:00,11.61,10.495117,0,0,1011.14825,4.0274615,1.8325574
2018-12-27 03:00:00,10.96,10.177673,0,0,1011.26624,3.8317852,1.6970029
2018-12-27 04:00:00,11,9.762726,0,0,1011.49603,2.5353518,1.5077902
2018-12-27 05:00:00,11.13,9.416138,0,0,1011.2154,2.1971562,2.214746
2018-12-27 06:00:00,11.13,8.654572,0,0,1011.59937,1.9179769,0.9932952
2018-12-27 07:00:00,10.93,7.7027283,0,0,1012.19086,1.8365663,0.5442253
2018-12-27 08:00:00,10.79,7.224121,0,0,1012.5212,1.8257041,0.14375515
2018-12-27 09:00:00,10.42,6.7974854,0,0.0016479492,1012.88763,1.7419703,-0.659415
2018-12-27 10:00:00,10.69,6.6315613,0,0.00579834,1013.2388,1.7153609,-0.7683097
2018-12-27 11:00:00,11.22,8.81311,0,0.005554199,1013.3837,1.4358022,-0.9513029
2018-12-27 12:00:00,12.19,11.266815,0,0.0056152344,1013.5062,1.6705436,-0.45225403
2018-12-27 13:00:00,12.68,12.437317,0,0.0048217773,1013.45013,3.4177742,1.7963669
2018-12-27 14:00:00,13.18,13.097443,0,0,1013.16705,3.23996,1.122236
2018-12-27 15:00:00,14.62,12.681915,0,0.09265137,1013.1086,4.065595,0.3388863
2018-12-27 16:00:00,14.39,13.208496,0,0.17108154,1013.17444,4.834871,0.3514465
2018-12-27 17:00:00,14.22,13.61969,0,0.1585083,1013.166,5.45463,0.26461884
2018-12-27 18:00:00,13.83,13.9496155,0,0.053771973,1013.154,6.0177584,0.90194905
2018-12-27 19:00:00,15.34,13.787537,0,0,1012.8772,5.879115,0.96501225
2018-12-27 20:00:00,15.29,13.638672,0,0,1012.5064,5.959483,0.2283613
2018-12-27 21:00:00,14.39,13.299164,0,0,1012.3191,5.6992044,-0.24730931
2018-12-27 22:00:00,14.05,11.62561,0,0,1012.50836,3.712888,-0.8303383
2018-12-27 23:00:00,12.53,12.209503,0,0.010314941,1012.4695,3.6295068,-1.2880071
2018-12-28 00:00:00,12.05,10.936127,0,0.03253174,1012.4529,1.9147183,-1.6914488
2018-12-28 01:00:00,11.86,10.319,0,0.011230469,1012.0538,1.9004644,-1.2148358
2018-12-28 02:00:00,11.83,10.1197815,0,0.0052490234,1011.76514,1.6175203,-1.4147972
2018-12-28 03:00:00,11.47,9.935883,0,0.030456543,1011.4122,1.7768756,-1.3085047
2018-12-28 04:00:00,11.44,9.323547,0,0.012023926,1010.786,1.6722662,-1.5771947
2018-12-28 05:00:00,11.49,9.473053,0,0.014343262,1010.4942,1.8202399,-1.5811447
2018-12-28 06:00:00,10.66,9.608948,0,0.06463623,1010.06604,0.9628312,-2.438152
2018-12-28 07:00:00,11.03,9.852875,0,0.09234619,1009.81885,1.4239401,-2.3161924
2018-12-28 08:00:00,11.3,10.075897,0,0.2682495,1009.6501,1.085332,-2.8884904
2018-12-28 09:00:00,10.49,10.2222595,0,0.28527832,1009.3234,1.414484,-4.2417045
2018-12-28 10:00:00,10.37,9.938416,0,0.07873535,1009.09344,0.78906107,-4.6359344
2018-12-28 11:00:00,11.98,10.733643,0,0.07501221,1008.72455,0.5479182,-5.491221
2018-12-28 12:00:00,12.41,10.954285,0,0.026733398,1008.42975,0.44584987,-6.3047385
2018-12-28 13:00:00,11.1,11.77002,0.600000000000023,0.035217285,1008.02313,0.52472395,-6.941313
2018-12-28 14:00:00,12.49,12.0286255,0,0.23187256,1007.5929,1.4013044,-5.83846
2018-12-28 15:00:00,11.52,13.117157,0.800000000000011,0.19049072,1007.07367,2.2990124,-7.03776
2018-12-28 16:00:00,14.34,12.998474,0,0.22943115,1006.66437,2.5882254,-7.241402
2018-12-28 17:00:00,13.69,13.043732,0,0.18188477,1006.05975,3.0008137,-7.8255463
2018-12-28 18:00:00,14.65,13.477295,0,0.14202881,1005.4575,3.609359,-8.515999
2018-12-28 19:00:00,15.65,14.511047,0,0.1729126,1004.6845,4.067178,-9.088814
2018-12-28 20:00:00,15.56,14.449921,0,0.29071045,1003.8336,4.355011,-8.963516
2018-12-28 21:00:00,14.84,14.087555,0,0.32714844,1003.11884,4.6373224,-8.8926115
2018-12-28 22:00:00,13.38,13.541107,0,0.30529785,1002.6311,4.220144,-8.934195
2018-12-28 23:00:00,13.16,12.785736,0,0.09625244,1002.0797,3.6665123,-8.819318
