Time,T2,T2_WRF,PP_WRF,P_WRF,U10_WRF,V10_WRF
2019-01-16 03:00:00,10.099,9.927185,0,1016.3476,2.3155255,1.1587397
2019-01-16 04:00:00,10.173,9.501526,0,1015.89703,2.170747,1.3387604
2019-01-16 05:00:00,10.792,9.184204,0,1016.1626,2.1267242,1.2792312
2019-01-16 06:00:00,10.866,8.320984,0,1016.20526,1.825547,0.9255899
2019-01-16 07:00:00,11.088,7.977722,0,1016.8731,1.8200799,0.96884376
2019-01-16 08:00:00,11.094,8.642242,0.062316895,1017.5875,1.5478,1.5190289
2019-01-16 09:00:00,10.872,8.083893,0.057922363,1017.99164,1.7234827,1.2946352
2019-01-16 10:00:00,10.48,8.869049,0.0032348633,1018.5053,2.4783807,1.0190785
2019-01-16 11:00:00,11.094,9.84491,0,1019.0899,1.9552623,2.0889714
2019-01-16 12:00:00,11.873,11.882965,0,1019.42474,1.6564219,3.0172439
2019-01-16 13:00:00,12.504,11.179291,0,1020.4414,2.0436885,2.8548372
2019-01-16 14:00:00,13.79,13.206451,0,1021.1525,1.2727082,4.286757
2019-01-16 15:00:00,14.404,13.443909,0,1021.70703,0.9508375,4.341971
2019-01-16 16:00:00,13.21,13.654205,0,1021.91406,0.019231947,4.1788993
2019-01-16 17:00:00,15.03,13.777924,0,1022.2868,-0.447504,4.48922
2019-01-16 18:00:00,16.343,13.914703,0,1023.09204,-0.04628673,4.4169097
2019-01-16 19:00:00,15.377,13.963501,0,1023.6092,-0.40015712,4.639055
2019-01-16 20:00:00,14.984,13.841858,0,1023.9778,-0.26470065,5.3205385
2019-01-16 21:00:00,14.705,13.71991,0,1024.5479,-0.82517457,4.7528815
2019-01-16 22:00:00,13.653,13.508514,0,1025.0558,-1.1981713,5.365607
2019-01-16 23:00:00,13.557,13.025116,0,1025.2686,-0.5903623,6.3143525
2019-01-17 00:00:00,12.937,12.023407,0.0056152344,1025.49,-0.0068206964,5.6349754
2019-01-17 01:00:00,11.839,11.231445,0.0020141602,1025.8518,0.613193,4.475265
2019-01-17 02:00:00,11.236,10.6484375,0,1025.4315,1.7705616,3.6747227
2019-01-17 03:00:00,10.571,10.210602,0,1025.898,2.221666,3.7682757
2019-01-17 04:00:00,10.133,10.088104,0,1026.7739,2.4926322,4.329091
2019-01-17 05:00:00,9.371,10.227081,0,1026.6832,1.6749392,5.0744853
2019-01-17 06:00:00,9.365,10.3211975,0,1026.9812,1.6292677,5.74474
2019-01-17 07:00:00,8.887,10.450775,0.008911133,1026.8043,1.6371136,5.8818707
2019-01-17 08:00:00,8.961,10.165619,0.006652832,1026.7903,0.5694114,4.5146585
2019-01-17 09:00:00,8.961,10.086792,0.05609131,1026.9368,0.38340104,4.0924664
2019-01-17 10:00:00,8.972,9.783447,0.088134766,1027.1829,0.21455105,3.5058732
2019-01-17 11:00:00,10.474,10.457764,0.0769043,1027.2949,0.6500302,3.5283096
2019-01-17 12:00:00,11.191,11.728668,0.05883789,1027.1707,1.6971468,5.4637504
2019-01-17 13:00:00,12.647,12.222382,0.0026245117,1027.0454,2.1011276,6.781343
2019-01-17 14:00:00,13.056,12.904907,0,1026.8265,1.5255797,7.7075515
2019-01-17 15:00:00,13.864,13.384186,0,1026.8059,1.2961576,8.704236
2019-01-17 16:00:00,13.727,13.582886,0,1026.8054,1.3244318,9.148914
2019-01-17 17:00:00,14.347,13.600006,0,1026.7091,1.5354601,9.181404
2019-01-17 18:00:00,14.666,13.533417,0,1026.5681,1.6815412,9.212462
2019-01-17 19:00:00,14.728,13.444916,0,1026.218,1.5970441,9.319614
2019-01-17 20:00:00,15.149,13.375793,0,1025.8118,1.3405288,9.38213
2019-01-17 21:00:00,15.462,13.227325,0,1025.4474,1.1609663,9.330641
2019-01-17 22:00:00,14.74,13.00647,0,1025.1412,1.1262892,9.344015
2019-01-17 23:00:00,14.04,12.779907,0,1024.9324,0.98992926,9.304071
2019-01-18 00:00:00,12.954,12.395233,0,1024.7162,1.1092229,9.049784
2019-01-18 01:00:00,12.544,12.227264,0,1024.2906,1.2890856,8.638819
2019-01-18 02:00:00,12.066,12.144501,0,1023.776,1.3866553,8.157444
2019-01-18 03:00:00,10.827,12.145386,0,1023.6875,1.4228268,7.3220315
2019-01-18 04:00:00,11.009,12.098572,0,1022.9148,1.4574385,7.3735967
2019-01-18 05:00:00,10.406,12.03949,0,1022.6562,1.2280537,8.014556
2019-01-18 06:00:00,10.082,11.8133545,0,1022.4293,1.4964426,8.460283
2019-01-18 07:00:00,10.565,11.84079,0,1022.32837,1.364019,8.858082
2019-01-18 08:00:00,11.674,11.84845,0,1022.09784,1.1037631,8.487227
2019-01-18 09:00:00,11.89,11.959961,0,1021.77893,0.9431077,8.22444
2019-01-18 10:00:00,12.083,11.919556,0,1021.39264,1.0371639,7.5854626
2019-01-18 11:00:00,12.658,12.500061,0,1021.04126,1.3102942,7.516802
2019-01-18 12:00:00,13.67,13.305115,0,1020.7644,1.5445883,7.873798
2019-01-18 13:00:00,14.273,13.933197,0,1020.7227,1.6741966,8.06347
2019-01-18 14:00:00,14.779,14.435913,0,1020.4464,1.977949,8.476964
2019-01-18 15:00:00,15.354,14.808807,0,1020.13,2.1389375,8.873056
2019-01-18 16:00:00,15.627,15.100739,0,1019.6372,2.135852,9.400681
2019-01-18 17:00:00,15.86,15.2855835,0,1019.2679,2.1177752,9.487292
2019-01-18 18:00:00,16.144,15.304352,0,1018.9486,2.1810825,9.512755
2019-01-18 19:00:00,17.248,15.345215,0,1018.35455,2.1590388,9.961553
2019-01-18 20:00:00,18.055,15.40921,0,1017.9221,2.004742,9.923263
2019-01-18 21:00:00,17.987,15.394714,0,1017.45276,1.9529195,9.766983
2019-01-18 22:00:00,18.544,15.170929,0,1017.0792,1.7480098,9.652144
2019-01-18 23:00:00,17.196,14.7855835,0,1016.7512,1.6722007,9.320734
2019-01-19 00:00:00,17.231,14.75158812,0,1016.644988,1.612467948,9.000780032
2019-01-19 01:00:00,15.45,14.71759274,0,1016.538776,1.552735196,8.680826064
2019-01-19 02:00:00,15.024,14.68359736,0,1016.432564,1.493002444,8.360872096
2019-01-19 03:00:00,13.158,14.64960198,0,1016.326352,1.433269692,8.040918128
2019-01-19 04:00:00,12.675,14.6156066,0,1016.22014,1.37353694,7.72096416
2019-01-19 05:00:00,12.51,14.58161122,0,1016.113928,1.313804188,7.401010192
2019-01-19 06:00:00,12.271,14.54761584,0,1016.007716,1.254071436,7.081056224
2019-01-19 07:00:00,11.884,14.51362046,0,1015.901504,1.194338684,6.761102256
2019-01-19 08:00:00,11.668,14.47962508,0,1015.795292,1.134605932,6.441148288
2019-01-19 09:00:00,11.583,14.4456297,0,1015.68908,1.07487318,6.12119432
2019-01-19 10:00:00,11.276,14.41163432,0,1015.582868,1.015140428,5.801240352
2019-01-19 11:00:00,12.92,14.37763894,0,1015.476656,0.955407676,5.481286384
2019-01-19 12:00:00,13.454,14.34364356,0,1015.370444,0.895674924,5.161332416
2019-01-19 13:00:00,15.104,14.30964818,0,1015.264232,0.835942172,4.841378448
2019-01-19 14:00:00,16.497,14.2756528,0,1015.15802,0.77620942,4.52142448
2019-01-19 15:00:00,17.435,14.24165742,0,1015.051808,0.716476668,4.201470512
2019-01-19 16:00:00,17.441,14.20766204,0,1014.945596,0.656743916,3.881516544
2019-01-19 17:00:00,17.794,14.17366666,0,1014.839384,0.597011164,3.561562576
2019-01-19 18:00:00,17.748,14.13967128,0,1014.733172,0.537278412,3.241608608
2019-01-19 19:00:00,16.161,14.1056759,0,1014.62696,0.47754566,2.92165464
2019-01-19 20:00:00,15.854,14.07168052,0,1014.520748,0.417812908,2.601700672
2019-01-19 21:00:00,16.474,14.03768514,0,1014.414536,0.358080156,2.281746704
2019-01-19 22:00:00,16.156,14.00368976,0,1014.308324,0.298347404,1.961792736
2019-01-19 23:00:00,15.138,13.96969438,0,1014.202112,0.238614652,1.641838768
2019-01-20 00:00:00,14.034,13.935699,0,1014.0959,0.1788819,1.3218848
2019-01-20 01:00:00,13.045,13.490967,0,1014.18304,0.43313298,0.4109903
2019-01-20 02:00:00,12.766,13.239807,0,1012.808,0.7954722,-0.43953606
2019-01-20 03:00:00,12.066,12.982025,0,1014.37775,1.489486,-0.025049375
2019-01-20 04:00:00,11.867,13.222412,0,1013.2523,0.032965694,0.12361521
2019-01-20 05:00:00,12.453,13.137695,0,1012.61115,0.18952443,0.7138083
2019-01-20 06:00:00,12.686,13.060486,0,1011.8297,-0.23781571,-0.21512024
2019-01-20 07:00:00,12.829,12.284668,0.09753418,1011.9475,0.93873155,0.22571371
2019-01-20 08:00:00,12.692,11.89447,0.13348389,1011.40826,1.2445725,-0.03958814
2019-01-20 09:00:00,12.703,11.718628,0.06750488,1011.3822,1.0834132,-0.2456665
2019-01-20 10:00:00,12.698,11.622437,0,1011.3885,0.56616724,-1.4564619
2019-01-20 11:00:00,12.669,12.353638,0,1011.4228,0.11355244,-2.2252765
2019-01-20 12:00:00,12.806,14.125092,0,1011.4797,0.8981896,-3.4022477
2019-01-20 13:00:00,12.703,13.958527,0,1011.69104,1.9085698,-5.294394
2019-01-20 14:00:00,13.318,13.996338,0,1011.96704,1.2359883,-7.39765
2019-01-20 15:00:00,14.103,14.711304,0.00079345703,1012.1749,0.21842521,-8.469663
2019-01-20 16:00:00,15.439,15.206696,0.013305664,1011.9045,-1.7854106,-8.563382
2019-01-20 17:00:00,15.832,15.220795,0.10064697,1011.89935,-2.4818728,-9.867077
2019-01-20 18:00:00,14.813,16.166962,0.2364502,1011.9211,-1.3035764,-8.848676
2019-01-20 19:00:00,14.006,15.753387,0.52142334,1011.4062,1.4935774,-5.7806654
2019-01-20 20:00:00,14.188,14.886871,0.3670044,1011.35583,2.5941765,-5.1348944
2019-01-20 21:00:00,15.126,14.767487,0.4607544,1011.70026,3.3018615,-6.852398
2019-01-20 22:00:00,13.704,14.971619,0.37683105,1011.8228,4.525302,-7.9501786
2019-01-20 23:00:00,14.296,14.691101,0.61413574,1012.5055,4.395163,-2.8719985
2019-01-21 00:00:00,13.039,13.858398,0.23980713,1013.4066,3.2736156,0.28733656
2019-01-21 01:00:00,12.322,13.254974,0.032592773,1014.3067,3.5125365,-0.12496796
2019-01-21 02:00:00,12.061,12.137848,0,1014.83264,2.7509136,-0.38861045
2019-01-21 03:00:00,12.192,11.523102,0,1014.7322,3.520467,-0.72474885
2019-01-21 04:00:00,10.701,11.152161,0,1015.7076,3.7573714,0.84807396
2019-01-21 05:00:00,10.076,10.513184,0,1015.73706,2.1868846,1.6807519
2019-01-21 06:00:00,10.383,10.97641,0.00012207031,1016.14667,2.349743,1.628357
2019-01-21 07:00:00,9.052,9.733826,0,1015.92914,1.7048246,1.6764879
2019-01-21 08:00:00,8.489,8.792114,0,1015.9506,1.400335,1.462354
2019-01-21 09:00:00,9.012,8.230377,0,1016.10864,2.006632,-0.20673008
2019-01-21 10:00:00,9.473,8.35025,0,1016.44244,2.3489738,-1.0575603
2019-01-21 11:00:00,10.525,9.753326,0,1016.63837,2.5870893,-0.6075601
2019-01-21 12:00:00,12.135,11.731781,0,1016.699,3.3404934,-0.7416012
2019-01-21 13:00:00,12.214,12.749725,0,1016.78076,3.9599814,-0.4587354
2019-01-21 14:00:00,13.318,13.259399,0,1016.6743,3.3100042,-0.5328284
2019-01-21 15:00:00,14.432,13.803345,0,1016.56866,1.3778272,-1.926935
2019-01-21 16:00:00,14.865,13.920776,0.07330322,1016.3475,-0.34502795,-4.2069163
2019-01-21 17:00:00,15.172,14.29538,0.0413208,1016.1351,-1.4837852,-4.376562
2019-01-21 18:00:00,14.427,14.473907,0,1015.844,-3.2150745,-6.1322675
2019-01-21 19:00:00,15.615,15.602783,0.013000488,1015.53296,3.0516832,-2.7519774
2019-01-21 20:00:00,15.439,15.465424,0.09881592,1015.384,4.4663615,-4.2501526
2019-01-21 21:00:00,15.615,14.931244,0.23529053,1015.5089,4.6215463,-4.1923614
2019-01-21 22:00:00,14.825,14.067505,0.2859497,1015.635,4.711023,-5.2341323
2019-01-21 23:00:00,13.932,13.28949,0.27044678,1015.62646,3.939898,-5.0745378
2019-01-22 00:00:00,13.613,12.578949,0.095214844,1015.60913,3.2732847,-4.3858423
2019-01-22 01:00:00,13.312,12.285065,0.0031738281,1014.78876,3.7498732,-5.876923
2019-01-22 02:00:00,12.914,12.252441,0.14953613,1014.5187,4.458212,-5.5444074
2019-01-22 03:00:00,12.607,12.548523,0.11004639,1014.2695,5.888932,-5.3177633
2019-01-22 04:00:00,12.698,12.326141,0.14520264,1014.1908,5.377975,-4.55246
2019-01-22 05:00:00,11.805,12.242798,0.09490967,1014.1639,4.6219316,-3.6594608
2019-01-22 06:00:00,11.81,11.797791,0.02911377,1014.30804,3.535717,-1.9298493
2019-01-22 07:00:00,11.68,11.061951,0.040527344,1014.8303,2.6836407,-0.17067376
2019-01-22 08:00:00,11.594,10.0685425,0.17944336,1015.23236,1.635559,0.61646366
2019-01-22 09:00:00,11.117,10.54071,0.060302734,1015.84735,2.7092426,0.11125151
2019-01-22 10:00:00,10.792,10.672394,0.020935059,1016.1415,2.3694408,0.49673665
2019-01-22 11:00:00,11.498,10.734161,0,1016.4807,2.4145193,2.001478
2019-01-22 12:00:00,12.328,12.004852,0,1016.7534,3.1556206,2.6604676
2019-01-22 13:00:00,13.483,12.417328,0,1017.4614,2.7887363,3.9576108
2019-01-22 14:00:00,13.721,13.034973,0.10870361,1017.9975,1.7444293,2.4513538
2019-01-22 15:00:00,14.438,13.092926,0.29504395,1018.5304,1.4456525,1.6471258
2019-01-22 16:00:00,13.795,14.148773,0.16052246,1018.66986,4.4359436,1.1667457
2019-01-22 17:00:00,15.183,13.881226,0.16345215,1019.0588,-0.42709205,1.6007084
2019-01-22 18:00:00,13.864,14.063629,0.17926025,1019.4573,-0.9694585,2.2430043
2019-01-22 19:00:00,14.54,11.561859,0.37683105,1019.95654,-1.9167004,3.2276466
2019-01-22 20:00:00,15.246,13.416016,0.13171387,1020.1756,-1.4822458,2.277827
2019-01-22 21:00:00,14.859,12.968903,0.24621582,1020.42773,-1.3460517,2.431325
2019-01-22 22:00:00,14.137,12.858002,0.14447021,1020.62,-1.9977193,2.2377589
2019-01-22 23:00:00,12.459,12.351593,0.13183594,1020.82446,-0.91873634,1.9534706
2019-01-23 00:00:00,11.361,11.134766,0.009887695,1021.0828,-0.43876335,1.7937508
2019-01-23 01:00:00,10.463,9.877411,0.0017700195,1021.3795,-0.6983287,1.6897331
2019-01-23 02:00:00,10.064,9.688171,0.005493164,1020.5134,-0.36038786,1.1213055
2019-01-23 03:00:00,9.348,10.221436,0.024841309,1020.7482,0.24151114,0.9548593
2019-01-23 04:00:00,9.678,9.48877,0.15600586,1020.7297,-0.47973618,1.2306241
2019-01-23 05:00:00,9.433,9.809784,0.144104,1020.53516,-0.80549353,0.9492992
2019-01-23 06:00:00,9.655,9.696808,0.14117432,1020.3918,-0.013661055,1.2973222
2019-01-23 07:00:00,9.348,8.412445,0.07043457,1020.1316,-1.2753594,1.7150764
2019-01-23 08:00:00,9.638,9.160675,0.033569336,1019.81757,-1.4289131,1.4041036
2019-01-23 09:00:00,9.445,8.191498,0,1019.5627,-1.6420981,1.0374888
2019-01-23 10:00:00,9.325,8.236359,0,1019.29694,-1.0817813,0.75203705
2019-01-23 11:00:00,11.128,8.590607,0,1018.992,-0.82889926,1.2425321
2019-01-23 12:00:00,11.919,11.100525,0,1018.6332,-0.642608,1.5366868
2019-01-23 13:00:00,13.039,12.013153,0,1018.30444,-0.49591523,2.1273782
2019-01-23 14:00:00,13.642,12.633514,0,1017.93677,-0.060976353,2.5615277
2019-01-23 15:00:00,15.2,13.186096,0,1017.5925,-0.54369825,2.644245
2019-01-23 16:00:00,15.672,13.502686,0,1017.2156,-0.77333856,3.0725775
2019-01-23 17:00:00,16.901,13.8368225,0,1016.92664,-0.45290557,3.416115
2019-01-23 18:00:00,16.252,14.247101,0,1016.62946,-0.6427542,2.984837
2019-01-23 19:00:00,16.082,14.66861,0,1015.9791,-0.9933612,2.5124798
2019-01-23 20:00:00,16.252,15.010559,0,1015.4051,-1.1802667,1.7633088
2019-01-23 21:00:00,14.057,15.123779,0,1014.93164,-1.1946424,1.080146
2019-01-23 22:00:00,13.557,14.950348,0,1014.6858,-1.1892697,0.6685622
2019-01-23 23:00:00,13.022,14.485382,0,1014.45734,-1.0702692,0.34982848
2019-01-24 00:00:00,12.055,13.00531,0,1014.40454,-0.10277048,-1.3801761
2019-01-24 01:00:00,11.06,11.513947,0,1013.9596,0.87047786,-1.7126323
2019-01-24 02:00:00,10.827,10.853912,0,1014.41077,2.0730646,-0.25630414
2019-01-24 03:00:00,10.855,10.1779175,0,1014.08923,1.6923759,1.2169335
2019-01-24 04:00:00,9.462,9.83847,0,1013.85736,1.1970137,1.3640107
2019-01-24 05:00:00,8.438,9.845062,0,1013.7729,0.36294597,1.1596516
2019-01-24 06:00:00,8.512,10.8063965,0,1013.6054,0.2640196,-0.010135318
2019-01-24 07:00:00,9.462,10.847168,0,1013.55585,-0.07803413,-0.90550095
2019-01-24 08:00:00,8.927,10.865906,0,1013.5213,0.104326285,-0.9159323
2019-01-24 09:00:00,9.632,8.260193,0,1013.65204,1.453675,-0.74199295
2019-01-24 10:00:00,9.956,8.135529,0,1013.6747,0.37218598,-1.7800276
2019-01-24 11:00:00,12.169,9.2708435,0,1013.61017,-0.46912172,-2.0322444
2019-01-24 12:00:00,12.709,12.185944,0,1013.46124,0.059989296,-2.3141289
2019-01-24 13:00:00,15.189,13.456604,0,1013.4531,-0.2850472,-3.9485178
2019-01-24 14:00:00,13.716,13.997528,0,1013.38983,-0.609401,-4.7739124
2019-01-24 15:00:00,14.341,14.276672,0,1013.3915,-1.3689742,-5.975141
2019-01-24 16:00:00,19.153,14.592621,0,1013.24146,-2.4276798,-6.9264164
2019-01-24 17:00:00,17.737,14.923584,0,1013.1026,-2.8966181,-7.2999053
2019-01-24 18:00:00,17.333,15.043152,0,1012.8871,-2.8672667,-7.473721
2019-01-24 19:00:00,17.504,15.27359,0,1012.49255,-3.0179274,-7.987119
2019-01-24 20:00:00,17.339,14.518463,0.0017089844,1012.2349,-2.847747,-6.426449
2019-01-24 21:00:00,16.002,15.100555,0.0029296875,1011.8248,-2.02211,-6.8649006
2019-01-24 22:00:00,17.333,15.617859,0.0031738281,1011.6814,-1.1133825,-7.234141
2019-01-24 23:00:00,14.893,15.4721985,0,1011.614,0.1830572,-6.7747326
2019-01-25 00:00:00,14.734,14.943146,0,1011.71924,1.0418743,-5.206135
2019-01-25 01:00:00,15.61,14.111084,0,1011.3267,1.8932477,-3.641256
2019-01-25 02:00:00,14.58,13.477142,0,1012.33264,1.8498757,-3.559973
2019-01-25 03:00:00,14.825,13.098236,0,1011.9442,0.42890766,-3.865265
2019-01-25 04:00:00,14.495,13.241333,0,1012.2235,0.23238595,-5.6045814
2019-01-25 05:00:00,14.324,13.124054,0,1012.17725,-0.30028245,-6.5192633
2019-01-25 06:00:00,14.085,13.406097,0,1012.23724,-1.005148,-6.9919343
2019-01-25 07:00:00,13.386,13.557373,0.0006713867,1011.97314,-1.5664568,-7.098845
2019-01-25 08:00:00,13.801,13.328735,0.045043945,1011.90826,-0.7592701,-6.4733214
2019-01-25 09:00:00,13.79,13.555756,0.34606934,1012.0907,0.27819636,-6.197401
2019-01-25 10:00:00,13.608,13.853516,0.7457886,1012.2215,2.0933359,-5.5437937
2019-01-25 11:00:00,11.566,12.001678,0.6390381,1013.28284,3.2395236,5.014181
2019-01-25 12:00:00,10.161,11.398712,0.022827148,1013.7876,2.4041393,3.382071
2019-01-25 13:00:00,9.871,11.311035,0.05670166,1014.92194,2.0073886,2.9509923
2019-01-25 14:00:00,10.736,11.479645,0.05444336,1016.1351,1.806992,2.3934975
2019-01-25 15:00:00,13.255,12.649963,0,1016.9765,1.477128,2.6908011
2019-01-25 16:00:00,12.971,13.00882,0.17108154,1018.00525,0.83579147,3.240733
2019-01-25 17:00:00,15.576,14.362366,0.20050049,1018.41693,0.06758319,3.3523154
2019-01-25 18:00:00,13.568,12.184723,0.25195312,1019.0067,-1.2438172,3.2828007
2019-01-25 19:00:00,15.473,12.179871,0.18444824,1019.4292,0.0311886,4.246477
2019-01-25 20:00:00,14.535,13.587097,0.027282715,1019.5329,-0.66048336,3.4122756
2019-01-25 21:00:00,13.949,13.068146,0.016967773,1019.59076,-2.6802816,3.1768472
2019-01-25 22:00:00,13.42,12.804962,0.023620605,1020.27673,-2.169665,4.379426
2019-01-25 23:00:00,12.22,12.089172,0.10424805,1020.9748,-2.6112695,3.7966602
2019-01-26 00:00:00,11.435,10.984924,0.26635742,1021.72015,-2.9353745,5.5971627
2019-01-26 01:00:00,11.145,10.091949,0.37713623,1021.3231,0.7414954,5.664988
2019-01-26 02:00:00,10.508,10.573273,0.28601074,1022.5513,1.8285936,3.527491
2019-01-26 03:00:00,10.457,9.468292,0.0010375977,1022.04877,1.6268907,3.9006999
2019-01-26 04:00:00,9.905,9.075165,0,1022.43604,1.5220556,3.2447317
2019-01-26 05:00:00,9.285,8.752106,0,1022.5136,1.6969181,3.114434
2019-01-26 06:00:00,9.245,8.579468,0,1022.90466,1.5311221,3.296806
2019-01-26 07:00:00,8.881,8.505829,0,1022.4743,1.3754487,3.7348197
2019-01-26 08:00:00,8.751,8.387817,0,1022.36755,1.3171288,3.9050508
2019-01-26 09:00:00,8.773,8.105743,0,1022.25604,-0.9656595,2.5708551
2019-01-26 10:00:00,8.58,7.505951,0.026611328,1022.2982,-1.7152348,1.8709636
2019-01-26 11:00:00,9.945,8.631714,0,1022.1807,-1.251935,2.745564
2019-01-26 12:00:00,11.162,10.303131,0,1021.9998,-0.9987624,3.89226
2019-01-26 13:00:00,11.589,10.928223,0,1021.81354,-1.3772726,4.979884
2019-01-26 14:00:00,12.311,11.349884,0,1021.5165,-1.3053775,5.360292
2019-01-26 15:00:00,12.226,11.875732,0,1021.06805,0.001542275,6.1073027
2019-01-26 16:00:00,14.171,12.16861,0,1020.777,0.6181593,6.6111026
2019-01-26 17:00:00,14.438,12.512848,0,1020.4685,0.7524872,7.01787
2019-01-26 18:00:00,13.676,12.785126,0,1020.2692,0.26681134,7.450853
2019-01-26 19:00:00,13.733,12.90741,0,1019.6727,-0.28927752,7.6004767
2019-01-26 20:00:00,13.42,12.9198,0,1019.15607,-0.46446562,7.264182
2019-01-26 21:00:00,13.022,12.830627,0,1018.9216,0.20792674,6.78738
2019-01-26 22:00:00,13.045,12.578461,0,1018.81366,0.40633845,6.3350883
2019-01-26 23:00:00,12.538,12.030426,0,1018.84875,0.6424057,5.578371
2019-01-27 00:00:00,11.532,10.98233,0,1018.8742,0.47398636,4.920412
2019-01-27 01:00:00,11.043,10.394867,0,1018.61945,0.40906602,4.80624
2019-01-27 02:00:00,10.337,9.959991,0,1018.5248,0.9847884,3.3875487
2019-01-27 03:00:00,9.956,9.687592,0,1018.29095,1.1227069,3.5139942
2019-01-27 04:00:00,9.689,9.150574,0,1018.0644,1.568829,2.482415
2019-01-27 05:00:00,9.905,8.247467,0,1018.0185,1.1282077,1.8692915
2019-01-27 06:00:00,9.189,7.853302,0,1017.79407,1.1246518,1.8175249
2019-01-27 07:00:00,7.875,7.567322,0,1017.81305,1.5724947,1.3767806
2019-01-27 08:00:00,9.183,6.964142,0,1017.6665,2.1286137,-0.31272945
2019-01-27 09:00:00,7.516,6.8622437,0,1017.45166,2.0878491,0.10669756
2019-01-27 10:00:00,6.857,7.051117,0,1017.2249,1.5245857,-0.23461631
2019-01-27 11:00:00,8.756,8.965729,0,1017.027,0.6872803,-0.6034624
2019-01-27 12:00:00,12.135,10.926727,0,1016.7159,-0.1258274,-2.0453362
2019-01-27 13:00:00,13.892,11.611938,0,1016.899,-0.3276123,-2.5910099
2019-01-27 14:00:00,12.391,12.160156,0,1017.07794,-0.0789988,-3.4717577
2019-01-27 15:00:00,13.807,13.295624,0,1016.83295,-0.9641992,-5.0769033
2019-01-27 16:00:00,14.512,13.312775,0,1016.6944,-1.8874848,-6.0710416
2019-01-27 17:00:00,15.212,12.252136,0.006713867,1016.74615,-2.1147363,-5.860734
2019-01-27 18:00:00,14.586,12.223602,0.0017700195,1016.7404,-2.4066532,-5.849356
2019-01-27 19:00:00,15.138,14.02832,0,1016.2718,-2.9300485,-6.5457377
2019-01-27 20:00:00,14.501,14.587189,0,1015.90625,-1.5902497,-6.837192
2019-01-27 21:00:00,14.91,13.771057,0.0021972656,1015.5715,-2.1767597,-6.1041408
2019-01-27 22:00:00,14.592,13.931854,0.0029907227,1015.1841,-0.80468726,-3.7256446
2019-01-27 23:00:00,14.421,13.295502,0.017211914,1015.07544,1.3461002,-0.7469947
2019-01-28 00:00:00,13.938,13.268158,0.16241455,1015.05994,2.3249428,-2.157699
2019-01-28 01:00:00,13.403,12.940887,0.09106445,1015.183,3.2966647,-4.981431
2019-01-28 02:00:00,13.318,12.212341,0.0024414062,1014.84296,2.9102805,-5.303375
2019-01-28 03:00:00,13.096,11.897949,0,1014.8322,1.9014173,-5.140552
2019-01-28 04:00:00,13.005,11.805389,0,1014.95337,1.8133606,-5.272266
2019-01-28 05:00:00,13.09,11.855164,0,1014.87634,1.2686067,-6.242175
2019-01-28 06:00:00,12.925,11.95813,0,1014.69116,1.1637863,-6.9948506
2019-01-28 07:00:00,12.92,12.107422,0,1014.3826,0.96449697,-7.6398344
2019-01-28 08:00:00,12.92,12.457581,0,1013.8734,0.8443181,-8.637546
2019-01-28 09:00:00,13.005,12.36203,0.017150879,1013.80493,0.6511321,-8.866047
2019-01-28 10:00:00,12.999,12.295837,0.025024414,1013.77,0.4830253,-9.0739355
2019-01-28 11:00:00,13.301,12.585419,0.02746582,1013.69775,0.3821597,-9.187142
2019-01-28 12:00:00,13.414,12.403046,0.06347656,1013.6422,-0.1424656,-9.146768
2019-01-28 13:00:00,13.938,12.668793,0.21569824,1013.60706,-0.5978289,-8.976823
2019-01-28 14:00:00,15.411,13.334961,0.1459961,1013.3801,-0.6960759,-8.513615
2019-01-28 15:00:00,14.592,14.140808,0.16687012,1013.16907,-0.66866523,-8.939285
2019-01-28 16:00:00,15.695,14.624939,0.15722656,1013.1824,-0.8588393,-9.287645
2019-01-28 17:00:00,16.923,15.474396,0.16864014,1013.09875,-1.1172858,-9.136139
2019-01-28 18:00:00,14.904,16.0654,0.21063232,1012.93304,-1.4980687,-8.445329
2019-01-28 19:00:00,15.303,15.816071,0.22698975,1012.47125,-1.297126,-7.2387476
2019-01-28 20:00:00,16.85,16.898346,0.26159668,1012.1732,0.9857103,-6.8786063
2019-01-28 21:00:00,16.23,17.069336,0.21575928,1012.2184,2.192601,-6.094125
2019-01-28 22:00:00,16.935,16.506317,0.14178467,1012.32367,2.8112786,-4.7761846
2019-01-28 23:00:00,15.308,15.223511,0.099243164,1012.57,3.8436146,-4.2719793
2019-01-29 00:00:00,15.121,14.108887,0.04058838,1012.84424,3.6914346,-3.8143764
2019-01-29 01:00:00,13.5,13.582794,0.024414062,1012.8895,3.7592778,-3.8691125
2019-01-29 02:00:00,13.721,13.343475,0.018920898,1013.2023,3.3075843,-3.725562
2019-01-29 03:00:00,13.812,13.0364685,0,1013.0899,2.1710505,-3.4053032
2019-01-29 04:00:00,13.625,13.198944,0,1013.08984,2.1830227,-3.6912532
2019-01-29 05:00:00,12.703,13.139709,0,1012.91675,2.7206583,-4.1903934
2019-01-29 06:00:00,12.817,13.0668335,0,1012.8381,2.5347915,-4.057972
2019-01-29 07:00:00,12.584,12.806549,0.009338379,1012.97,2.581124,-3.1381102
2019-01-29 08:00:00,12.607,12.517792,0.007751465,1013.0302,2.971256,-2.651514
