Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
01-Aug-2021 00:00:00,2.39,3.0672607421875,1028.08898925781,-0.771315395832062,-1.88470184803009
01-Aug-2021 01:00:00,2.23,3.7318115234375,1027.30493164062,-1.41108846664429,-2.6245551109314
01-Aug-2021 02:00:00,2.21,3.36447143554688,1027.46911621094,0.011768433265388,-2.03677773475647
01-Aug-2021 03:00:00,2.33,3.877197265625,1027.14819335938,-0.739974975585938,-3.33996319770813
01-Aug-2021 04:00:00,2.56,3.1505126953125,1027.6162109375,-1.12742865085602,-2.10904335975647
01-Aug-2021 05:00:00,2.8,3.48800659179688,1027.04956054688,-1.10522329807281,-2.55366444587708
01-Aug-2021 06:00:00,2.79,3.03482055664062,1026.91931152344,-1.19391703605652,-2.03017258644104
01-Aug-2021 07:00:00,2.79,3.04388427734375,1026.5078125,-0.996668219566345,-2.04893159866333
01-Aug-2021 08:00:00,3.89,3.14511108398438,1026.09533691406,-0.857285022735596,-2.02822136878967
01-Aug-2021 09:00:00,7.26,3.23858642578125,1025.81018066406,-0.401306420564651,-2.31832718849182
01-Aug-2021 10:00:00,9.23,3.95901489257812,1025.41613769531,-0.212861955165863,-3.01302599906921
01-Aug-2021 11:00:00,10.16,4.56716918945312,1025.07849121094,-0.231533974409103,-3.20553493499756
01-Aug-2021 12:00:00,10.65,5.4385986328125,1024.80700683594,0.0796102285385132,-3.3825798034668
01-Aug-2021 13:00:00,10.46,7.59085083007812,1024.56982421875,0.851343274116516,-3.90959620475769
01-Aug-2021 14:00:00,10.32,9.19921875,1024.283203125,1.66257309913635,-4.76986598968506
01-Aug-2021 15:00:00,11.19,10.2723693847656,1024.00512695312,2.55397653579712,-5.29785633087158
01-Aug-2021 16:00:00,10.77,10.7579650878906,1023.91009521484,3.00223326683044,-6.02004480361938
01-Aug-2021 17:00:00,10.63,10.9860229492188,1023.94805908203,3.00611257553101,-6.33097982406616
01-Aug-2021 18:00:00,10.36,10.8339538574219,1023.77404785156,3.12997722625732,-6.50400495529175
01-Aug-2021 19:00:00,10.3,10.0824584960938,1023.67437744141,2.26638412475586,-6.48140287399292
01-Aug-2021 20:00:00,10.2,9.6947021484375,1023.26531982422,2.15719151496887,-6.17191553115845
01-Aug-2021 21:00:00,10.21,9.5521240234375,1023.38031005859,2.34714961051941,-6.64030170440674
01-Aug-2021 22:00:00,10.49,9.56597900390625,1023.14288330078,2.12221598625183,-6.61783838272095
01-Aug-2021 23:00:00,10.81,9.19992065429688,1023.06079101562,2.77617716789246,-6.44344186782837
02-Aug-2021 00:00:00,11,9.064453125,1022.23583984375,-0.376505434513092,-3.66690230369568
02-Aug-2021 01:00:00,11.15,9.85220336914062,1022.15545654297,0.644930720329285,-6.1845064163208
02-Aug-2021 02:00:00,11.24,9.98675537109375,1021.47045898438,1.86633658409119,-6.60935544967651
02-Aug-2021 03:00:00,11.35,10.0539855957031,1022.18524169922,1.17717528343201,-6.82708835601807
02-Aug-2021 04:00:00,11.44,10.0515747070312,1021.34954833984,1.23057746887207,-6.73376893997192
02-Aug-2021 05:00:00,11.1,10.0382690429688,1022.23974609375,1.52972745895386,-6.75614452362061
02-Aug-2021 06:00:00,10.97,10.0092163085938,1021.98278808594,1.14831209182739,-6.40726470947266
02-Aug-2021 07:00:00,10.94,10.2601623535156,1021.6640625,0.986337125301361,-6.62704801559448
02-Aug-2021 08:00:00,10.96,10.4704895019531,1021.48223876953,1.6964248418808,-6.25380229949951
02-Aug-2021 09:00:00,11.02,10.3625793457031,1022.00091552734,2.10806488990784,-6.73508358001709
02-Aug-2021 10:00:00,11.37,10.349609375,1022.05059814453,2.29756784439087,-6.82904195785522
02-Aug-2021 11:00:00,11.33,10.3761291503906,1022.01208496094,1.93458235263824,-6.81275844573975
02-Aug-2021 12:00:00,11.4,10.3155517578125,1022.27111816406,1.9943505525589,-6.52693796157837
02-Aug-2021 13:00:00,11.44,10.2480163574219,1022.19946289062,1.42667579650879,-6.65954685211182
02-Aug-2021 14:00:00,11.27,10.2377624511719,1022.51318359375,1.319695353508,-5.5579833984375
02-Aug-2021 15:00:00,11.09,10.1741027832031,1023.33129882812,1.8927059173584,-4.56857538223267
02-Aug-2021 16:00:00,10.66,10.1670837402344,1023.64099121094,1.18480575084686,-3.40265607833862
02-Aug-2021 17:00:00,9.88,10.0129089355469,1023.51623535156,0.804317831993103,-3.38406920433044
02-Aug-2021 18:00:00,9.27,10.0484924316406,1023.81286621094,0.978656888008118,-2.7489025592804
02-Aug-2021 19:00:00,9.35,9.9842529296875,1024.01550292969,1.36969006061554,-1.72702932357788
02-Aug-2021 20:00:00,9.44,9.753662109375,1024.16564941406,-0.264971315860748,-2.3520884513855
02-Aug-2021 21:00:00,8.73,9.42233276367188,1024.51586914062,0.582295477390289,-1.22017872333527
02-Aug-2021 22:00:00,8.01,9.10525512695312,1025.23449707031,1.75580823421478,2.02625370025635
02-Aug-2021 23:00:00,7.13,8.93075561523438,1025.54846191406,1.08675837516785,1.13366627693176
03-Aug-2021 00:00:00,6.57,7.80905151367188,1026.52868652344,-1.0629163980484,0.181078031659126
03-Aug-2021 01:00:00,6.28,8.26205444335938,1025.91931152344,0.246272757649422,-0.180905118584633
03-Aug-2021 02:00:00,5.14,7.71035766601562,1025.91784667969,-0.42719903588295,0.285041809082031
03-Aug-2021 03:00:00,4.5,5.58682250976562,1026.95617675781,-1.77061522006989,0.892946064472198
03-Aug-2021 04:00:00,4.08,5.3861083984375,1025.94140625,-2.3285710811615,-0.0355750061571598
