Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
03-Aug-2021 05:00:00,4.63,3.677490234375,1022.08538818359,0.47446197271347,1.93188548088074
03-Aug-2021 06:00:00,4.23,3.2196044921875,1022.40618896484,-1.1025048494339,0.880180776119232
03-Aug-2021 07:00:00,4.62,3.57858276367188,1022.45196533203,-0.0363215245306492,1.15716636180878
03-Aug-2021 08:00:00,5.03,2.84335327148438,1022.40484619141,1.17095053195953,1.74016189575195
03-Aug-2021 09:00:00,6.91,2.69064331054688,1022.259765625,1.35794603824615,1.75979435443878
03-Aug-2021 10:00:00,8.24,3.01589965820312,1021.92724609375,1.3700944185257,2.21259069442749
03-Aug-2021 11:00:00,8.6,3.09835815429688,1021.92077636719,0.468189835548401,2.44543123245239
03-Aug-2021 12:00:00,8.98,3.69482421875,1021.53186035156,0.810737252235413,2.87925601005554
03-Aug-2021 13:00:00,9.4,5.29977416992188,1021.39416503906,0.472557932138443,3.07099962234497
03-Aug-2021 14:00:00,9.52,6.63943481445312,1020.87078857422,0.0938775017857552,3.95800638198853
03-Aug-2021 15:00:00,9.25,7.56033325195312,1020.35778808594,-0.090569444000721,3.9561071395874
03-Aug-2021 16:00:00,9,8.27212524414062,1019.98516845703,0.0947131514549255,3.6680428981781
03-Aug-2021 17:00:00,8.23,8.69244384765625,1019.71771240234,0.424612432718277,3.53762459754944
03-Aug-2021 18:00:00,6.48,8.7371826171875,1018.95544433594,0.875742375850677,3.3774585723877
03-Aug-2021 19:00:00,5.99,8.2947998046875,1018.46752929688,1.14290976524353,3.27065324783325
03-Aug-2021 20:00:00,6.05,7.71148681640625,1017.92797851562,0.722845256328583,2.70430111885071
03-Aug-2021 21:00:00,5.56,6.5919189453125,1017.47729492188,0.572327435016632,2.40970516204834
03-Aug-2021 22:00:00,5.25,6.26016235351562,1016.90905761719,0.720577120780945,2.52184534072876
03-Aug-2021 23:00:00,5.44,6.42449951171875,1016.44757080078,0.47402161359787,2.64300155639648
04-Aug-2021 00:00:00,6.02,3.90609741210938,1016.56170654297,1.08147394657135,2.2030348777771
04-Aug-2021 01:00:00,6.79,3.54660034179688,1016.47009277344,0.195002660155296,2.17641282081604
04-Aug-2021 02:00:00,6.56,3.24331665039062,1015.63354492188,-0.362638205289841,2.0910382270813
04-Aug-2021 03:00:00,6.64,3.45892333984375,1014.65240478516,0.24160735309124,2.10690450668335
04-Aug-2021 04:00:00,6.89,3.38699340820312,1013.80346679688,0.592091679573059,2.18760776519775
04-Aug-2021 05:00:00,6.8,4.15167236328125,1013.24591064453,0.913600981235504,2.72598910331726
04-Aug-2021 06:00:00,6.9,3.9630126953125,1012.45397949219,0.0725253149867058,2.66383910179138
04-Aug-2021 07:00:00,6.94,4.07858276367188,1011.484375,0.223370358347893,2.79947471618652
04-Aug-2021 08:00:00,7.21,3.6942138671875,1010.80645751953,0.462129503488541,2.41623830795288
04-Aug-2021 09:00:00,7.86,4.18206787109375,1010.48724365234,0.811350584030151,2.92757368087769
04-Aug-2021 10:00:00,8.6,4.63345336914062,1009.78485107422,0.607275009155273,3.10107564926147
04-Aug-2021 11:00:00,9.85,4.65713500976562,1009.23468017578,0.528753697872162,3.04186987876892
04-Aug-2021 12:00:00,10.52,4.771484375,1008.39221191406,0.539230644702911,2.61455774307251
04-Aug-2021 13:00:00,11.8,6.60861206054688,1007.60687255859,0.571606576442719,2.10814523696899
04-Aug-2021 14:00:00,10.7,8.68585205078125,1006.75805664062,0.658082365989685,1.72482419013977
04-Aug-2021 15:00:00,10.69,10.3719482421875,1006.10406494141,0.286223918199539,0.996029675006866
04-Aug-2021 16:00:00,10.29,11.60595703125,1005.50244140625,-0.741642534732819,-0.280266314744949
04-Aug-2021 17:00:00,9.76,11.4130859375,1004.88342285156,-1.25169837474823,-0.779594659805298
04-Aug-2021 18:00:00,9.46,10.6542358398438,1004.05474853516,-1.09231638908386,-2.29118633270264
04-Aug-2021 19:00:00,10.04,10.0997009277344,1003.47778320312,-0.649090528488159,-2.96954107284546
04-Aug-2021 20:00:00,9.98,8.79623413085938,1002.62145996094,-0.743661105632782,-3.55269980430603
04-Aug-2021 21:00:00,9.62,8.77120971679688,1002.12829589844,-1.0498640537262,-5.64340019226074
04-Aug-2021 22:00:00,9.38,8.52923583984375,1001.84252929688,-0.695224702358246,-5.68635034561157
04-Aug-2021 23:00:00,9.36,8.5635986328125,1001.73992919922,-0.997079789638519,-5.67786645889282
05-Aug-2021 00:00:00,9.37,7.83956909179688,1001.26989746094,-0.29973167181015,-4.98368263244629
05-Aug-2021 01:00:00,9.54,7.95404052734375,1000.51934814453,-0.375166386365891,-4.95143747329712
05-Aug-2021 02:00:00,9.47,8.05368041992188,1000.83209228516,-0.442183017730713,-5.10930013656616
05-Aug-2021 03:00:00,9.74,8.31320190429688,1001.76812744141,-0.27805894613266,-5.45056533813477
05-Aug-2021 04:00:00,10.48,9.37680053710938,1000.97406005859,0.292840629816055,-9.18220806121826
05-Aug-2021 05:00:00,10.11,9.20266723632812,1000.13818359375,-0.0759667530655861,-10.8195085525513
05-Aug-2021 06:00:00,9.5,8.9320068359375,999.955322265625,-0.952140629291534,-10.8295440673828
05-Aug-2021 07:00:00,9.41,8.72531127929688,999.933837890625,1.6443167924881,-9.4007043838501
05-Aug-2021 08:00:00,9.69,9.17181396484375,1000.63195800781,2.27037739753723,-11.3537950515747
05-Aug-2021 09:00:00,9.34,9.387939453125,1000.28393554688,1.50258982181549,-11.4837312698364
05-Aug-2021 10:00:00,10.08,9.55581665039062,1000.36560058594,2.2822482585907,-11.1533842086792
05-Aug-2021 11:00:00,11.21,9.6336669921875,1000.61755371094,2.47864866256714,-9.57061290740967
05-Aug-2021 12:00:00,11.95,10.0259094238281,1001.25170898438,5.5584864616394,-7.36263036727905
05-Aug-2021 13:00:00,12.01,9.88308715820312,1001.68243408203,6.58513498306274,-5.32417249679565
05-Aug-2021 14:00:00,11.76,9.2940673828125,1002.47088623047,8.30316543579102,-5.91207551956177
05-Aug-2021 15:00:00,11.21,9.623779296875,1003.35888671875,7.86870527267456,-5.13350296020508
05-Aug-2021 16:00:00,11.17,9.34161376953125,1004.15179443359,7.28350400924683,-5.39307975769043
05-Aug-2021 17:00:00,11,9.36517333984375,1004.74499511719,5.65343856811523,-5.01917934417725
05-Aug-2021 18:00:00,10.74,9.4141845703125,1005.11700439453,5.12541246414185,-5.22852325439453
05-Aug-2021 19:00:00,10.67,9.07955932617188,1005.65283203125,4.12781429290771,-4.94069671630859
05-Aug-2021 20:00:00,10.53,8.62017822265625,1005.79278564453,3.39887309074402,-5.66229104995728
05-Aug-2021 21:00:00,10.25,8.58047485351562,1006.44946289062,4.01352310180664,-4.51200246810913
05-Aug-2021 22:00:00,9.27,8.14736938476562,1006.85900878906,3.88930654525757,-3.88878583908081
05-Aug-2021 23:00:00,8.18,8.35330200195312,1007.13287353516,3.95885491371155,-3.47595858573914
06-Aug-2021 00:00:00,8.29,7.37466430664062,1007.25671386719,2.71197295188904,-4.35722637176514
06-Aug-2021 01:00:00,8.5,8.1190185546875,1007.38745117188,1.48820102214813,-4.89729022979736
06-Aug-2021 02:00:00,8.84,8.19064331054688,1007.28887939453,1.55425441265106,-8.09800720214844
06-Aug-2021 03:00:00,7.64,8.24179077148438,1007.76843261719,3.32047986984253,-5.62047958374023
06-Aug-2021 04:00:00,7.36,7.76324462890625,1007.49194335938,5.74238348007202,-4.24649238586426
06-Aug-2021 05:00:00,6.79,7.57839965820312,1006.98583984375,3.20975375175476,-3.07991099357605
06-Aug-2021 06:00:00,6.75,6.58950805664062,1007.19921875,5.06975698471069,-4.05354690551758
06-Aug-2021 07:00:00,7.29,6.72381591796875,1007.22601318359,2.91697597503662,-2.57385349273682
06-Aug-2021 08:00:00,7.85,6.80105590820312,1007.77740478516,3.47442507743835,-1.07520413398743
06-Aug-2021 09:00:00,7.88,6.70162963867188,1007.87359619141,4.21158599853516,-0.0809332430362701
06-Aug-2021 10:00:00,8.64,5.603271484375,1007.95751953125,2.39775609970093,-1.23203098773956
06-Aug-2021 11:00:00,9.47,5.951904296875,1008.17883300781,4.05770397186279,-1.23412227630615
06-Aug-2021 12:00:00,8.59,5.60787963867188,1008.33587646484,3.29222273826599,-1.70347762107849
06-Aug-2021 13:00:00,9.63,6.85812377929688,1008.48107910156,2.72195672988892,-2.36262440681458
06-Aug-2021 14:00:00,9.63,7.90313720703125,1008.70593261719,3.68682646751404,-2.26998257637024
06-Aug-2021 15:00:00,9.5,8.27590942382812,1008.84014892578,4.86852836608887,-2.55077314376831
06-Aug-2021 16:00:00,8.88,8.35076904296875,1009.07867431641,5.93828916549683,-2.89734864234924
06-Aug-2021 17:00:00,7.22,8.31805419921875,1009.10864257812,5.62323570251465,-2.9722146987915
06-Aug-2021 18:00:00,6.61,8.19439697265625,1009.35766601562,5.66486358642578,-3.0736129283905
06-Aug-2021 19:00:00,6.19,7.8897705078125,1009.53125,5.88574647903442,-2.65095853805542
06-Aug-2021 20:00:00,5.89,6.78378295898438,1009.56115722656,4.70714616775513,-3.51202630996704
06-Aug-2021 21:00:00,5.78,5.85971069335938,1009.91882324219,4.62900114059448,-2.08621859550476
06-Aug-2021 22:00:00,5.21,5.9603271484375,1010.25018310547,4.1607141494751,-3.06168961524963
06-Aug-2021 23:00:00,4.7,5.65090942382812,1010.82476806641,5.9000039100647,-1.21902740001678
07-Aug-2021 00:00:00,4.59,4.326416015625,1010.80364990234,4.2175235748291,0.878536403179169
07-Aug-2021 01:00:00,5.41,3.86355590820312,1011.40924072266,4.17085838317871,-0.474490851163864
07-Aug-2021 02:00:00,5.67,3.74514770507812,1011.2578125,3.95068192481995,-0.813852906227112
07-Aug-2021 03:00:00,5.95,3.57476806640625,1011.31323242188,4.13580703735352,-0.768560588359833
07-Aug-2021 04:00:00,6.47,3.36737060546875,1011.99975585938,3.40726685523987,-1.45538747310638
07-Aug-2021 05:00:00,5.8,3.572998046875,1012.56915283203,4.56341791152954,-0.666810691356659
07-Aug-2021 06:00:00,5.43,3.97332763671875,1012.81677246094,4.58639764785767,-1.35878396034241
07-Aug-2021 07:00:00,6.17,4.81024169921875,1013.10485839844,4.74535036087036,-1.22814404964447
07-Aug-2021 08:00:00,6.22,4.27328491210938,1013.57220458984,4.52558994293213,0.735854089260101
07-Aug-2021 09:00:00,7.22,3.89871215820312,1013.81475830078,5.24140644073486,-0.185599148273468
07-Aug-2021 10:00:00,7.81,4.97750854492188,1014.02728271484,3.93886542320251,-1.75661206245422
07-Aug-2021 11:00:00,8.7,4.60232543945312,1014.53649902344,3.53628301620483,-1.73087990283966
07-Aug-2021 12:00:00,9.34,5.14669799804688,1014.81860351562,4.47941112518311,-1.25788295269012
07-Aug-2021 13:00:00,9.35,5.86529541015625,1015.07568359375,5.35493803024292,-1.15565598011017
07-Aug-2021 14:00:00,9.86,6.87405395507812,1015.46606445312,4.13992166519165,-0.943543314933777
07-Aug-2021 15:00:00,9.82,7.81552124023438,1015.45935058594,4.91138505935669,-0.856982231140137
07-Aug-2021 16:00:00,8.92,7.67999267578125,1015.79016113281,6.54395294189453,0.592407524585724
07-Aug-2021 17:00:00,8.22,8.00332641601562,1015.97265625,6.61897134780884,0.860087156295776
07-Aug-2021 18:00:00,6.99,8.1083984375,1016.30633544922,6.52511548995972,1.86758267879486
07-Aug-2021 19:00:00,6.94,7.83816528320312,1016.42437744141,5.51004981994629,1.28958606719971
07-Aug-2021 20:00:00,7.01,6.94293212890625,1016.93634033203,4.66444492340088,1.22620320320129
07-Aug-2021 21:00:00,6.51,5.89605712890625,1017.52209472656,3.10812449455261,0.482351183891296
07-Aug-2021 22:00:00,6.1,5.26654052734375,1018.20233154297,1.97421407699585,0.795388340950012
07-Aug-2021 23:00:00,6.06,5.03152465820312,1018.53100585938,2.34520125389099,0.961915910243988
08-Aug-2021 00:00:00,6.26,4.6673583984375,1018.56640625,4.12301683425903,0.218243613839149
08-Aug-2021 01:00:00,5.83,4.59060668945312,1019.05291748047,4.06901550292969,0.706877827644348
08-Aug-2021 02:00:00,5.14,4.60263061523438,1019.29040527344,4.09963798522949,1.23369777202606
08-Aug-2021 03:00:00,4.77,4.43072509765625,1019.80615234375,3.2772433757782,1.38597178459167
08-Aug-2021 04:00:00,4.51,4.34408569335938,1020.39282226562,2.21153807640076,1.5650714635849
08-Aug-2021 05:00:00,4.48,3.9302978515625,1020.91265869141,1.80107402801514,1.54372382164001
08-Aug-2021 06:00:00,4.71,3.84518432617188,1021.15368652344,1.3140435218811,1.92509353160858
08-Aug-2021 07:00:00,5.41,3.19976806640625,1021.67810058594,0.827962219715118,1.6279000043869
08-Aug-2021 08:00:00,5.21,3.61447143554688,1021.87854003906,1.97025942802429,2.07857704162598
08-Aug-2021 09:00:00,7.3,3.55606079101562,1022.05096435547,1.51951456069946,2.30081987380981
08-Aug-2021 10:00:00,8.42,3.75790405273438,1021.76031494141,2.8268620967865,3.21717619895935
08-Aug-2021 11:00:00,8.84,3.394775390625,1022.17962646484,1.08883416652679,2.28277444839478
08-Aug-2021 12:00:00,9.28,3.67999267578125,1022.7109375,1.10672879219055,1.9015132188797
08-Aug-2021 13:00:00,9.84,5.3079833984375,1023.1328125,1.0173122882843,2.00640416145325
08-Aug-2021 14:00:00,9.92,6.4356689453125,1022.73358154297,1.28231203556061,3.72461652755737
08-Aug-2021 15:00:00,9.25,6.9039306640625,1023.24627685547,0.121962852776051,3.38014364242554
08-Aug-2021 16:00:00,8.83,7.2967529296875,1023.53704833984,0.925216615200043,2.99619174003601
08-Aug-2021 17:00:00,8.41,7.55703735351562,1023.75500488281,0.624733448028564,2.9651734828949
08-Aug-2021 18:00:00,7.38,7.74520874023438,1023.64709472656,1.71152317523956,2.82242727279663
08-Aug-2021 19:00:00,6.98,7.94439697265625,1023.91351318359,1.13871264457703,2.18970632553101
08-Aug-2021 20:00:00,6.68,7.43679809570312,1023.78302001953,2.1404139995575,1.86850082874298
08-Aug-2021 21:00:00,5.88,6.011962890625,1023.92572021484,2.0253746509552,0.914335608482361
08-Aug-2021 22:00:00,5.76,5.27642822265625,1024.5087890625,1.69934809207916,1.13036549091339
08-Aug-2021 23:00:00,5.43,4.9276123046875,1025.11474609375,1.2664167881012,2.21701526641846
09-Aug-2021 00:00:00,5.21,2.90374755859375,1023.74169921875,0.121303409337997,2.07522654533386
09-Aug-2021 01:00:00,4.86,2.5604248046875,1023.38653564453,0.173544973134995,1.8412446975708
09-Aug-2021 02:00:00,4.56,2.224609375,1023.44067382812,0.300393253564835,2.05076789855957
09-Aug-2021 03:00:00,4.15,2.10348510742188,1024.29125976562,0.562844514846802,1.94066417217255
09-Aug-2021 04:00:00,3.73,1.8739013671875,1024.7333984375,0.633455753326416,1.82104647159576
09-Aug-2021 05:00:00,3.48,1.85897827148438,1025.29296875,0.475946009159088,1.98381268978119
09-Aug-2021 06:00:00,3.5,1.75888061523438,1025.22973632812,0.957859635353088,1.79784214496613
09-Aug-2021 07:00:00,3.4,1.56930541992188,1025.12048339844,0.956554293632507,1.81568026542664
09-Aug-2021 08:00:00,4.27,1.4376220703125,1025.13977050781,0.942069888114929,1.77863490581512
09-Aug-2021 09:00:00,6.08,1.47561645507812,1025.03527832031,0.909039914608002,1.81085908412933
09-Aug-2021 10:00:00,7.31,1.38336181640625,1024.98193359375,1.17261433601379,1.62708044052124
09-Aug-2021 11:00:00,7.65,1.20510864257812,1025.08129882812,1.47721099853516,1.50166130065918
09-Aug-2021 12:00:00,8.22,2.08172607421875,1025.03491210938,1.19810485839844,1.87660944461823
09-Aug-2021 13:00:00,8.91,4.09963989257812,1025.00891113281,1.23177564144135,2.16455626487732
09-Aug-2021 14:00:00,9.16,5.67694091796875,1024.85632324219,1.26108610630035,4.11876583099365
09-Aug-2021 15:00:00,8.3,6.13482666015625,1024.7431640625,1.41216456890106,4.96847677230835
09-Aug-2021 16:00:00,8.2,6.55810546875,1024.57336425781,0.907113194465637,4.30910587310791
09-Aug-2021 17:00:00,7.85,7.14132690429688,1024.42041015625,0.72094851732254,2.59091997146606
09-Aug-2021 18:00:00,6.62,7.19903564453125,1024.30358886719,2.02142190933228,1.96758794784546
09-Aug-2021 19:00:00,6.89,7.00119018554688,1024.21911621094,2.14148640632629,1.68198871612549
09-Aug-2021 20:00:00,6.88,6.55657958984375,1024.23254394531,3.05736589431763,1.49399757385254
09-Aug-2021 21:00:00,6.96,6.152099609375,1024.29223632812,2.85279273986816,2.01959705352783
09-Aug-2021 22:00:00,6.6,5.3580322265625,1024.51098632812,2.99266457557678,2.41635465621948
09-Aug-2021 23:00:00,6.35,4.72030639648438,1024.73913574219,2.49166941642761,2.22413015365601
10-Aug-2021 00:00:00,5.93,2.63394165039062,1023.51879882812,1.01139342784882,1.93529617786407
10-Aug-2021 01:00:00,6.38,2.1402587890625,1023.47937011719,1.95665180683136,1.17239260673523
10-Aug-2021 02:00:00,6.19,2.38558959960938,1023.40130615234,2.49560236930847,1.58417081832886
10-Aug-2021 03:00:00,5.06,2.83721923828125,1023.95434570312,3.04027938842773,2.33205461502075
10-Aug-2021 04:00:00,4.59,3.13040161132812,1023.78198242188,2.50206518173218,2.53095173835754
10-Aug-2021 05:00:00,4.69,2.79052734375,1024.02307128906,2.13887548446655,1.69581472873688
10-Aug-2021 06:00:00,4.66,2.7186279296875,1024.18884277344,1.86492276191711,1.95628786087036
10-Aug-2021 07:00:00,5.32,2.54742431640625,1024.44299316406,1.25834679603577,1.94352722167969
10-Aug-2021 08:00:00,5.94,2.19085693359375,1024.73486328125,0.822014510631561,1.87801229953766
10-Aug-2021 09:00:00,7.7,2.62356567382812,1024.92590332031,1.43483901023865,2.20064091682434
10-Aug-2021 10:00:00,8.56,3.0093994140625,1024.86218261719,1.81742787361145,2.34467625617981
10-Aug-2021 11:00:00,9.02,2.75717163085938,1025.02734375,0.945362210273743,1.99139356613159
10-Aug-2021 12:00:00,9.8,3.68756103515625,1025.35192871094,1.09007978439331,2.3713846206665
10-Aug-2021 13:00:00,10.71,5.5478515625,1025.17004394531,1.54988384246826,2.33843159675598
10-Aug-2021 14:00:00,10.53,7.00494384765625,1025.04846191406,1.71610176563263,3.90726137161255
10-Aug-2021 15:00:00,10.26,7.93499755859375,1025.05090332031,1.59191596508026,4.06557703018188
10-Aug-2021 16:00:00,9.54,8.70730590820312,1025.13793945312,0.90938675403595,3.7389965057373
10-Aug-2021 17:00:00,8.86,9.169921875,1025.01000976562,1.07790696620941,3.62946128845215
10-Aug-2021 18:00:00,7.91,9.6531982421875,1024.6142578125,1.21352183818817,3.12229895591736
10-Aug-2021 19:00:00,6.94,9.86993408203125,1024.57458496094,0.547954082489014,2.71296238899231
10-Aug-2021 20:00:00,6.7,9.23648071289062,1024.71984863281,0.411263644695282,2.6980721950531
10-Aug-2021 21:00:00,6.97,7.97640991210938,1024.54467773438,1.69672620296478,2.36122131347656
10-Aug-2021 22:00:00,7.32,7.22314453125,1024.81616210938,0.991296350955963,3.38485813140869
10-Aug-2021 23:00:00,6.67,6.74267578125,1025.09533691406,1.28459179401398,3.04551577568054
11-Aug-2021 00:00:00,6.7,3.87515258789062,1024.22473144531,0.829468190670013,2.07915306091309
11-Aug-2021 01:00:00,6.54,3.483154296875,1024.42492675781,0.871021091938019,1.99421453475952
11-Aug-2021 02:00:00,6.45,3.18472290039062,1024.04541015625,0.1963851749897,2.17616391181946
11-Aug-2021 03:00:00,6.24,3.66702270507812,1023.93054199219,0.419931828975677,2.60907602310181
11-Aug-2021 04:00:00,6.31,3.80032348632812,1024.08898925781,0.90163791179657,3.05302476882935
11-Aug-2021 05:00:00,6.01,3.74191284179688,1023.96185302734,1.13726913928986,3.14063596725464
11-Aug-2021 06:00:00,6.16,3.75286865234375,1023.70568847656,1.21656632423401,3.37546920776367
11-Aug-2021 07:00:00,6.27,3.83316040039062,1023.46905517578,1.17419326305389,3.66838932037354
11-Aug-2021 08:00:00,6.34,3.85104370117188,1023.27856445312,0.93699187040329,4.06657695770264
11-Aug-2021 09:00:00,7.45,3.93826293945312,1022.96789550781,0.751558601856232,4.27837800979614
11-Aug-2021 10:00:00,7.99,3.86883544921875,1022.76843261719,0.871405303478241,4.05754947662354
11-Aug-2021 11:00:00,8.46,3.77993774414062,1022.58129882812,0.850073873996735,3.94654178619385
11-Aug-2021 12:00:00,9.11,4.13592529296875,1022.37103271484,0.918086767196655,3.94844913482666
11-Aug-2021 13:00:00,9.82,5.46588134765625,1022.21575927734,0.716734766960144,4.85613012313843
11-Aug-2021 14:00:00,10.3,6.54034423828125,1021.89196777344,0.754185974597931,5.29600524902344
11-Aug-2021 15:00:00,10.11,7.52487182617188,1021.59484863281,0.897211790084839,5.45501613616943
11-Aug-2021 16:00:00,9.63,8.34744262695312,1021.33862304688,0.579237341880798,5.3146185874939
11-Aug-2021 17:00:00,9.04,8.80523681640625,1020.78051757812,0.636594474315643,4.81808519363403
11-Aug-2021 18:00:00,7.95,8.97781372070312,1020.48876953125,1.04286503791809,4.47840976715088
11-Aug-2021 19:00:00,7.44,8.893798828125,1020.17889404297,1.11061275005341,4.26605892181396
11-Aug-2021 20:00:00,7.32,8.31741333007812,1020.00268554688,1.04870772361755,4.09951400756836
11-Aug-2021 21:00:00,6.78,7.13442993164062,1019.79187011719,1.35294163227081,3.32215356826782
11-Aug-2021 22:00:00,6.85,6.78872680664062,1019.68365478516,1.05124270915985,4.67915391921997
11-Aug-2021 23:00:00,6.87,6.61752319335938,1019.43005371094,1.33457148075104,5.36992979049683
12-Aug-2021 00:00:00,7.59,3.85653686523438,1017.35034179688,1.11027193069458,2.08136701583862
12-Aug-2021 01:00:00,7.51,3.83843994140625,1016.71508789062,1.02091228961945,2.28756618499756
12-Aug-2021 02:00:00,7.59,4.24600219726562,1017.75616455078,1.09441614151001,3.0086817741394
12-Aug-2021 03:00:00,7.38,4.25042724609375,1017.03338623047,1.03295230865479,3.24038505554199
12-Aug-2021 04:00:00,6.73,4.38284301757812,1017.97906494141,1.30078148841858,3.65698075294495
12-Aug-2021 05:00:00,6.32,4.0435791015625,1017.68225097656,0.920766413211823,2.39583110809326
12-Aug-2021 06:00:00,6,3.65316772460938,1017.48602294922,1.66713523864746,1.44225096702576
