Time,T2_mean,T2_WRF_mean,T2_max,T2_WRF_max,T2_min,T2_WRF_min,P_WRF_mean,P_WRF_max,P_WRF_min,U10_WRF_mean,U10_WRF_max,U10_WRF_min,V10_WRF_mean,V10_WRF_max,V10_WRF_min
2019-09-13,9.955833333,9.380755,10.93,9.858124,9.26,8.911713,1013.206305,1015.21985,1012.6331,2.348778551,3.9494724,-0.06980372,-2.381220142,1.2940855,-4.9611244
2019-09-14,8.955,8.893140221,10.39,9.177521,5.87,7.5464783,1008.863642,1012.47266,1005.2645,5.998118046,11.98194,0.5590792,-4.276364546,-0.028270097,-6.9962835
2019-09-15,8.808333333,8.489693971,10.3,8.805481,6.81,6.4085083,1012.361318,1023.6796,1004.2866,6.598615842,8.857643,4.5673842,5.375708817,7.426932,1.389919
2019-09-16,9.07,8.344848604,9.95,9.000946,8.57,6.298584,1027.778708,1029.8861,1023.8297,4.737648213,5.8821173,3.0260577,1.762709065,6.6944594,-3.7482398
2019-09-17,9.306666667,8.838260708,10.86,9.150757,8.22,7.111664,1022.612633,1027.2466,1020.6089,4.912061983,6.5331893,1.6941366,3.254481572,6.1576347,-3.220745
2019-09-18,8.41125,8.743020354,9.8,9.5034485,6.96,7.210968,1011.427495,1020.7523,1006.7418,9.556504588,14.735618,2.476766,0.1006322583,10.172454,-9.22949
2019-09-19,8.234166667,8.023934608,9.73,8.52298,6.46,5.4163513,1016.366604,1020.34985,1009.92114,7.877380275,11.233674,5.1118975,4.665152921,8.768748,2.3252292
2019-09-20,8.460416667,8.37431595,9.76,9.0147705,7.12,6.7518005,1020.374607,1021.58984,1019.6551,8.807371779,10.523191,4.9240503,-1.88238866,2.0044916,-4.6380897
2019-09-21,8.813333333,8.541301746,10.42,9.178619,5.74,7.9007874,1022.802199,1026.051,1019.3759,4.821681172,9.807278,0.99648523,2.056774131,4.38595,-1.3032821
2019-09-22,6.41125,7.492719017,9.98,8.305634,2.13,5.7644043,1022.912088,1026.4774,1021.26624,-0.7310408854,1.7569838,-3.4212778,-0.12835423,1.5808287,-1.6513817
2019-09-23,9.079583333,8.830028567,12.58,9.785858,4.87,5.683197,1021.971254,1024.2738,1020.46735,0.9075609497,3.0418463,-2.0792441,-4.396403847,0.083113775,-5.3968353
2019-09-24,10.60375,9.669995625,11.56,10.13147,9.66,8.696747,1025.623104,1026.093,1024.9731,1.060818787,2.3636167,-0.5308714,-1.118204229,2.2758732,-4.81793
2019-09-25,9.880833333,9.993343312,11.56,10.729492,8.64,9.377533,1024.221629,1026.2902,1022.33954,-0.250112925,2.3433018,-2.7908525,1.476201397,3.501669,-0.45466864
2019-09-26,10.70416667,9.723916458,19.17,10.464081,7.39,8.346039,1017.311914,1022.0896,1011.35046,-0.2442698504,2.1159663,-3.8418107,2.566180436,4.219757,0.10574946
2019-09-27,10.67375,9.632883729,14.41,12.224609,8.14,8.962952,1010.955593,1012.5857,1009.72943,1.466454954,3.5905364,-0.71010756,1.218455103,4.3520474,-3.331999
2019-09-28,10.94958333,10.20531219,12.68,10.676483,9.48,9.903351,1010.451123,1013.6585,1008.65936,3.455127192,6.7314987,0.033438504,-9.835834642,-4.6799746,-13.122844
2019-09-29,9.645416667,9.392256375,10.71,10.074402,6.84,8.769318,1006.710514,1009.3553,1004.78516,8.084135071,9.853879,5.396658,-6.571511562,-4.4382825,-8.287341
2019-09-30,7.2675,7.796624492,8.89,8.52066,4.48,6.5088196,1007.507838,1011.7296,1003.85065,7.280676479,11.228034,2.1246765,1.053819789,5.4313507,-4.439782
2019-10-01,5.527083333,7.373882288,9.06,7.8887024,2.16,4.192749,1016.263572,1020.5321,1011.77313,1.93924289,3.6765928,-1.3521895,0.9465456521,4.702631,-2.297992
2019-10-02,6.18875,7.330468513,10.08,8.082886,1.91,4.172577,1023.494756,1024.8811,1021.4584,-0.6266083944,2.6607313,-3.0377598,0.2862331983,3.9485328,-2.2020597
2019-10-03,7.142083333,7.587656638,11.15,8.516357,2.32,5.1355286,1023.941724,1024.8893,1023.4749,-0.9851473504,4.1668777,-5.0626783,1.549024884,4.6844597,-1.2267535
2019-10-04,8.945833333,8.465929663,10.3,9.073456,6.64,5.6166687,1024.838017,1025.3064,1023.9523,2.076001339,5.6057773,-2.2072072,-1.871268802,1.2716397,-4.2233944
2019-10-05,8.3125,8.743839225,12.07,9.683655,5.33,6.416107,1021.058907,1025.564,1015.3367,0.8313949661,3.3697495,-2.6327357,-5.451315567,-2.6488206,-8.998947
2019-10-06,10.30541667,9.471588142,11.3,9.896271,9.36,7.4580994,1010.38238,1016.572,1007.4175,6.280047723,10.840679,-2.0286524,-6.840300466,1.3999548,-14.791709
2019-10-07,9.427916667,9.169291188,11,9.4366455,8.24,7.781952,1018.12515,1021.49493,1014.0592,6.789675583,7.87837,5.3606434,-1.581951622,1.3485953,-4.852334
2019-10-08,9.600416667,9.053817725,11.61,9.442413,7.74,7.2576294,1020.549175,1022.4104,1018.89966,3.469199294,5.295761,0.36338076,-3.743674965,-0.66318345,-5.720818
2019-10-09,10.195,9.759388013,10.96,10.116364,8.72,7.5794373,1015.823216,1019.808,1012.2226,2.152468225,4.5375233,-1.0518363,-4.782788117,-2.0782633,-8.326007
2019-10-10,10.91833333,10.04109069,11.64,10.504669,10.49,9.809448,1007.742862,1012.09656,1006.30914,2.934559345,5.605828,0.34651807,-4.872458996,0.4180655,-9.154132
2019-10-11,9.944166667,9.593662313,11.95,10.11438,8.05,8.586761,1008.113665,1011.34326,1006.65674,1.451125259,4.086458,-2.1488643,-0.1126562517,7.116827,-5.5792117
2019-10-12,8.832083333,8.439372983,11.18,8.94519,6.94,6.8135986,1015.625325,1022.25287,1009.5,2.151818309,4.6647196,-0.59587055,4.369317028,7.8183656,0.49225974
2019-10-13,9.187083333,8.388612063,15.8,10.535919,3.25,5.4425354,1023.252996,1024.5642,1021.43286,-2.459398075,0.80043125,-4.8370676,3.218074243,5.9299707,-1.2020031
2019-10-14,11.49791667,9.682886804,19.1,11.39328,3.25,7.6943054,1018.911483,1021.0204,1016.6654,-7.395116758,-2.1929457,-10.747855,1.38762269,3.0622213,-0.07082758
2019-10-15,14.11875,10.98311233,16.89,12.766205,12,9.85553,1015.547146,1017.3406,1014.4953,-3.64399904,1.164905,-8.80773,-1.02868063,1.9931186,-4.784258
2019-10-16,10.01416667,9.874873979,13.16,10.267334,6.03,9.165863,1014.783346,1016.2751,1013.95374,0.8949311929,4.032923,-3.7267926,-4.545008198,-0.47011465,-6.7970986
2019-10-17,10.4075,9.426551729,11.93,9.652649,8.94,8.221191,1020.78864,1023.70795,1017.34534,3.095086288,3.9925206,1.1562958,-3.727418371,-1.1928833,-6.1002064
2019-10-18,10.43708333,9.132522521,12.39,9.720367,8.97,7.3177185,1023.438518,1024.912,1021.0506,0.1951381971,2.928162,-1.9922992,0.4099877417,3.7049403,-2.6429412
2019-10-19,9.305833333,9.365996083,12.58,10.196503,6.03,7.749634,1015.375242,1020.3299,1012.7089,-0.3764132792,3.204342,-3.330285,1.919893405,4.3633738,-0.8507902
2019-10-20,10.685,9.501720433,13.16,10.305695,8.64,7.6535034,1012.957051,1014.5218,1010.136,2.88692753,7.0168858,-0.31848478,-7.480251525,0.6843753,-14.656475
2019-10-21,9.924166667,9.347957583,11.35,9.903748,7.72,7.350952,1022.538174,1025.8461,1014.59576,4.598577217,6.914706,2.007958,2.840514425,5.0264444,-0.2529067
2019-10-22,8.2725,8.631711342,11.64,9.657288,4.25,6.1041565,1023.388666,1026.1947,1020.1612,0.3123352979,4.823126,-2.896136,3.107437718,8.106327,-2.0707235
2019-10-23,8.30125,8.605716583,12.36,9.266174,3.8,6.744232,1016.634145,1020.4397,1014.0375,0.01331702162,2.7427638,-2.8666248,0.8642258227,2.8758082,-1.1549802
2019-10-24,10.42791667,9.767695104,11.93,10.739716,9.06,7.421936,1013.959607,1014.75397,1013.00726,1.240543693,4.0430636,-1.0478414,-5.199266138,0.16099659,-7.015936
2019-10-25,11.43083333,10.70816552,12.22,11.166565,10.91,8.858368,1010.371609,1014.3819,1005.7722,2.203232201,5.1814947,-1.1328547,-5.902180867,-0.9800955,-8.6383095
2019-10-26,11.28541667,10.46619285,12.05,10.823181,10.25,9.833038,1006.381054,1009.568,1004.22144,6.153161187,8.11128,2.3912866,-5.658713008,-2.4940617,-10.593287
2019-10-27,10.29833333,9.806827458,11.88,10.525574,8.34,7.858185,1009.166077,1010.04663,1007.85815,4.090266462,8.278147,0.4350919,-2.330819599,1.217733,-6.60758
2019-10-28,10.84041667,10.680355,13.21,11.635559,8.14,8.390717,1002.406595,1008.8215,998.33875,1.37233595,3.2096684,-1.6246959,-9.864688217,-3.6038392,-11.752096
2019-10-29,10.15916667,9.893311833,10.86,10.192505,8.39,8.869904,1005.317516,1012.50366,996.824,6.838673267,11.24221,1.5820194,-4.319125667,-1.5109357,-9.670285
2019-10-30,10.44958333,9.427604625,13.45,10.485199,6.99,6.915741,1013.560983,1014.8501,1010.61475,2.140434267,3.2559607,0.8920873,-8.021338,-1.5010071,-11.028169
2019-10-31,12.20083333,10.34396621,13.67,11.000732,9.63,8.999023,1007.040193,1011.33826,1005.39417,1.482195654,3.979762,-0.90344167,-10.7216721,-5.4157057,-13.977935
2019-11-01,10.63166667,10.04596708,12.61,10.826294,9.11,9.201935,1010.251937,1018.4882,1005.8054,1.987986648,5.4343014,-2.0588686,0.9022132967,5.404149,-4.1718607
2019-11-02,10.48333333,9.768529333,12.77,10.283325,7.67,7.233368,1020.375898,1022.1001,1016.3608,3.595794805,5.0956793,0.14010632,-3.772122717,0.9904376,-7.587369
2019-11-03,10.89416667,10.23662687,12.51,10.609436,10,8.443756,1008.329851,1016.5374,1005.5846,6.362997139,9.878795,0.35766953,-6.999303804,-3.2357337,-9.888576
2019-11-04,10.47916667,9.791011833,11.88,10.197876,8.74,8.123993,1010.762919,1016.8247,1006.0092,7.255470667,9.460056,5.5953116,-0.7959911358,3.173892,-3.551102
2019-11-05,10.51541667,9.739746125,11.76,10.055603,9.34,7.365265,1017.490007,1019.451,1016.15924,5.370130583,6.9177365,2.5921488,-4.624616321,-0.5861747,-6.9315486
2019-11-06,10.845,10.32902648,12.24,10.754456,9.93,9.23996,1015.27474,1018.8143,1013.8054,6.163616592,9.035726,3.4754796,-3.962296928,5.5772123,-8.501032
2019-11-07,9.678333333,8.8349545,11.61,9.355957,6.69,7.292511,1020.216127,1021.4907,1018.60626,0.9809076525,3.7434468,-2.4121647,2.626593022,5.987028,0.047798626
2019-11-08,9.404583333,8.995539342,12.73,10.046936,5.72,6.7242737,1018.670926,1019.95905,1018.1464,-0.3179097,4.354662,-4.794676,3.388763646,5.8671646,0.8683685
2019-11-09,10.57791667,10.49180104,12.63,11.218018,7.79,8.265106,1019.546022,1020.13635,1018.6981,-0.4121072275,3.0073884,-3.5798001,0.9913712878,3.5537207,-0.9471077
2019-11-10,12.82833333,11.523407,14.94,12.031799,10.47,10.880066,1018.248637,1020.4603,1016.673,-0.3182465528,2.976347,-3.975565,0.8355989394,3.4068696,-1.1531643
2019-11-11,11.92291667,11.69362385,13.55,13.36496,10.69,10.717987,1014.578446,1016.8303,1013.9905,0.42867118,2.3002594,-1.9857655,1.185540808,2.9045076,-0.009940402
2019-11-12,10.4975,10.51688771,12.99,11.5095825,8.94,9.545441,1014.409979,1014.6318,1014.0265,0.7824430269,1.8035674,-0.32832736,0.4427665946,2.344683,-1.6027237
2019-11-13,13.41666667,12.16179656,15.39,12.468628,11.18,10.387421,1015.94419,1017.0934,1014.35,2.721990513,4.656807,0.1505823,-3.963270975,-1.7174646,-5.897806
2019-11-14,14.40333333,12.76673375,17.84,13.863617,11.71,10.704407,1014.100734,1017.4282,1010.1796,1.384583735,3.1843545,-1.2100949,-7.272166579,-3.1505978,-10.442699
2019-11-15,14.05541667,12.30539833,15.17,13.060059,11.52,11.65979,1006.87865,1011.2289,1001.664,5.120133058,9.565087,0.2530808,-7.210698483,-1.7084572,-13.316819
2019-11-16,13.28791667,11.7723109,16.13,12.270874,12.1,10.416229,1008.511435,1012.1771,1005.4958,4.839535825,6.215886,1.8759034,-9.715645767,-3.4038448,-12.75828
2019-11-17,13.31333333,11.96874115,14.65,12.324524,10.93,11.533112,1008.66149,1013.7467,1004.5009,8.034552413,10.7039995,4.5112414,-7.030689613,-4.889543,-12.473103
2019-11-18,13.60208333,12.11780677,15.6,12.827393,12.1,10.065033,1015.100393,1016.2093,1013.68634,3.541869621,4.377301,2.5375366,-6.961894963,-3.006031,-7.7953897
2019-11-19,13.61208333,12.35864642,15.46,12.822235,12.61,11.539795,1008.761968,1015.12866,1004.51447,3.468238214,8.010832,-0.16878289,-7.61673008,0.62662137,-13.654439
2019-11-20,11.62208333,10.8241131,14.22,11.23938,7.27,8.916412,1016.754112,1018.55304,1013.45154,4.220215854,5.2282424,1.3255932,-2.617089022,1.23682,-3.7869136
2019-11-21,11.48208333,11.2284266,14.27,11.598907,7.82,9.202637,1019.330013,1020.4378,1018.16516,2.515688825,3.9836414,-0.52555114,0.6393501446,3.5688763,-4.186868
2019-11-22,13.39416667,11.65980263,18.7,13.924164,8.42,9.17511,1015.884826,1020.7058,1007.17554,-4.444667817,0.6722664,-6.6613154,1.481785677,3.0978518,-0.48644024
2019-11-23,14.39083333,13.96297329,17.06,14.547607,11.2,13.324585,1006.708482,1008.96826,1004.8353,0.9897398258,3.912685,-3.7917466,-6.494988128,-0.48160577,-9.017939
2019-11-24,12.36416667,12.32848104,17.11,13.755096,9.56,10.609039,1005.384393,1008.5536,1002.3205,0.8792989337,3.1350014,-1.9191451,-6.600537429,-2.2862248,-11.608992
2019-11-25,10.91041667,11.26765694,11.98,11.9270935,9.73,9.694366,1006.833716,1013.67737,1000.8684,8.937121236,14.414412,0.36170796,-5.23228482,3.0551908,-12.445929
2019-11-26,10.62416667,10.60840608,12.27,11.070374,7.9,8.184723,1015.085118,1015.94806,1014.4494,9.120483321,11.9463625,4.9259624,-2.831700748,1.4994822,-7.276411
2019-11-27,11.46416667,11.27107246,12.46,11.640015,10.81,8.774475,1014.996526,1017.0808,1012.4207,8.188531033,10.251475,6.0730257,-4.402146227,-0.1655429,-8.702562
2019-11-28,12.37916667,11.78633254,12.94,12.166016,10.81,10.178864,1007.740875,1012.8793,1003.61053,5.8304074,8.823257,3.9409947,-8.482686942,-5.4280887,-9.823192
2019-11-29,11.53458333,11.42574558,12.75,11.781769,9.8,9.827972,1007.067771,1013.2322,1001.2386,9.126289263,11.034147,6.2689114,-2.175811337,0.94488674,-3.524698
2019-11-30,12.01791667,11.35607779,14.15,11.8220215,10.3,9.60495,1016.000293,1018.6451,1013.4339,3.307906623,5.603421,0.32264426,-0.9161726459,0.84917504,-3.652176
2019-12-01,11.93416667,11.68191527,14.67,12.64679,8.42,10.415558,1017.829727,1019.68445,1016.9989,-0.2389210796,3.3961024,-3.7556038,0.80810469,3.5375495,-1.4408762
2019-12-02,12.1225,12.0962931,14.31,12.5147705,8.97,10.772369,1018.07016,1020.4674,1016.4001,2.573837119,5.9530163,-1.2460624,0.4189423237,7.6485305,-5.851409
2019-12-03,12.34458333,11.19871777,13.83,11.897644,10.42,9.5216675,1022.072954,1022.5028,1021.4035,2.451983872,6.0100975,-2.8967469,5.608193325,8.628436,2.0253081
2019-12-04,12.04208333,11.13195033,13.76,11.813873,10.49,9.928864,1022.097119,1022.7265,1021.32166,0.9523733768,4.3018456,-2.0041668,2.357001508,5.2743263,0.4046312
2019-12-05,12.67208333,11.76292294,14.48,12.019897,11.13,10.328888,1021.144249,1021.8697,1020.6025,3.587590283,5.33113,1.6739832,4.111576153,6.8914943,-0.92266405
2019-12-06,11.97583333,11.69201783,14.12,12.011078,10.49,10.604309,1021.344463,1022.43524,1020.1713,3.112102448,5.188097,-0.06210315,5.118735996,8.496197,3.0669994
2019-12-07,12.1,11.72728613,14.31,12.261597,10.49,10.644318,1019.527918,1020.23706,1018.8027,2.087104203,5.2003736,-0.7475414,4.472592908,5.777771,1.5103471
2019-12-08,12.78125,11.96153256,15.22,12.460327,11.3,11.433014,1017.234962,1018.56323,1015.9482,1.204861118,2.2046113,-0.41469562,1.381495798,4.0359893,-1.8616753
2019-12-09,13.92041667,13.10084279,15.96,13.464264,12.7,12.5469055,1013.892342,1015.8426,1013.2771,1.823234768,4.059843,-0.17628726,-3.986852307,0.40232754,-5.4932847
2019-12-10,15.03166667,13.29685587,16.56,14.11145,13.83,12.424835,1011.761504,1014.0725,1009.7559,2.772993941,4.1848063,0.0039580534,-7.522854208,-2.7750132,-10.1828575
2019-12-11,13.06375,12.19265871,15.27,13.265198,11.2,11.122711,1012.985241,1018.63495,1008.40326,7.668205204,10.660795,2.537332,-1.006693272,4.5563745,-12.557547
2019-12-12,12.19583333,11.93816629,14.15,12.490143,8.69,9.684753,1018.76003,1020.31177,1016.11646,3.361802205,5.1072044,0.5083529,-2.196230331,3.4554398,-5.6458087
2019-12-13,12.67333333,12.40405154,14.77,13.169678,10.59,10.915619,1011.63443,1015.08923,1009.57477,2.500255259,6.0738444,-0.09330432,-4.352564304,1.7383199,-10.2379465
2019-12-14,13.02375,12.21350604,16.06,12.812073,9.98,10.627472,1015.199571,1017.0628,1013.2303,2.336411331,5.400224,-0.69339323,-4.467856732,-0.23051277,-5.2811766
2019-12-15,14.02833333,12.71606577,15.39,13.070465,12.49,11.921356,1018.861807,1020.6358,1016.8029,4.067996657,5.5915728,0.24434407,-1.42531883,0.6192188,-6.3035126
2019-12-16,13.84208333,12.99889506,15.44,13.358826,11.83,11.939301,1019.0378,1020.6437,1017.1023,2.956249898,5.225208,0.63079906,0.5408582017,4.638192,-3.812014
2019-12-17,13.75208333,12.93389004,17.51,13.766083,10.1,11.299713,1010.50843,1016.61835,1007.0687,1.297616381,4.902078,-1.9690326,-6.534503933,-0.9171791,-10.405246
2019-12-18,14.82375,13.11309569,16.11,13.912018,13.88,12.75705,1006.54961,1010.16595,1003.67883,6.724419358,8.721837,2.5951521,-4.539409113,-1.5832725,-9.816674
2019-12-19,13.18125,12.92496117,15.7,13.284882,10.59,10.910431,1013.314949,1017.4422,1010.11725,4.064866308,5.9288855,2.921156,-1.245811277,0.13311058,-3.3516076
2019-12-20,13.17875,12.94147996,15.87,13.58551,9.19,11.305328,1018.976139,1019.76636,1018.0196,0.949762311,3.415537,-1.6633492,-2.606673683,0.1895613,-4.4229374
2019-12-21,13.90583333,12.98914592,16.75,14.006866,10.3,11.123627,1017.344998,1019.6457,1016.0316,1.281039442,3.8880792,-0.918128,-4.363373184,-0.45850262,-5.21868
2019-12-22,16.7375,14.80321125,18.77,15.9999695,15.34,13.31369,1012.312053,1016.3505,1008.78876,2.358132727,5.7777076,-0.0035333063,-8.069714475,-2.4705393,-11.790251
2019-12-23,13.74666667,13.8423436,15.89,14.753052,11.15,13.068359,1010.006861,1010.46704,1009.1534,6.901538567,8.462813,4.9186516,-2.087654417,0.9274173,-6.1711936
2019-12-24,12.91583333,12.31853106,14.29,12.671417,11.13,10.232178,1010.369013,1015.73773,1006.8855,5.718658721,8.924695,1.6451297,0.07481428042,2.076075,-3.4956894
2019-12-25,12.81208333,12.83293915,15.51,13.322266,10.17,10.73465,1014.999277,1016.4588,1013.3441,5.213787938,6.1680784,3.3679295,-3.172381854,0.033853374,-5.65196
2019-12-26,14.495,13.26439546,17.58,13.983368,12.12,11.609314,1009.652577,1014.07764,1007.0436,2.987991027,4.543953,0.81381136,-8.110837571,-2.91956,-12.929384
2019-12-27,15.45875,13.87534585,16.42,14.247528,13.91,12.259735,1006.949638,1012.3842,1004.1375,4.294493483,6.3028398,2.0467086,-8.965748654,-0.366523,-14.112829
2019-12-28,13.15625,12.93078358,15.72,13.299591,8.69,12.030426,1015.247296,1016.5134,1013.3474,1.643423949,3.63346,-0.1724473,-0.8699647783,1.6798791,-3.847532
2019-12-29,13.14458333,13.08565013,16.37,13.615906,8.74,11.983795,1014.528071,1015.5837,1013.95404,0.1735898892,3.6321745,-3.0662231,1.373757978,3.571773,-0.99392545
2019-12-30,14.3825,13.4960365,16.96,13.904419,10.83,12.345306,1017.796749,1018.9646,1016.36835,0.7315529848,3.6288073,-1.73398,0.6596066392,4.9462485,-1.9647204
2019-12-31,14.37083333,13.65284344,17.32,14.523132,11.25,12.817596,1017.887668,1019.34375,1016.608,1.003823108,4.827885,-2.662057,3.187668584,7.5857377,-0.38983756
2020-01-01,14.10958333,13.62732062,17.7,14.626648,9.51,12.744751,1014.118058,1016.584,1012.83,0.8520698446,4.031639,-1.5863929,3.148476025,5.5223184,1.3798599
2020-01-02,15.61958333,14.86823273,19.44,15.645477,11.39,13.884125,1014.560238,1015.9046,1012.4907,0.3671194431,1.8638114,-1.4949319,-1.110385633,1.6714884,-2.3520017
2020-01-03,16.12041667,16.4568595,20.44,17.075104,13.35,15.598602,1016.16152,1019.981,1014.45386,1.928773939,6.488304,-1.097502,-1.956659933,6.677949,-5.6948166
2020-01-04,12.89041667,13.61265065,15.77,13.993286,9.14,12.245392,1020.804737,1022.26984,1017.4278,2.897823488,5.1131124,1.0560552,2.675548691,5.5082464,0.17836364
2020-01-05,13.61625,13.70932012,15.17,14.445343,12.07,11.723541,1012.10697,1017.41547,1009.51587,6.313659046,7.9377327,2.420674,-0.5405774296,5.469292,-5.158916
2020-01-06,13.16291667,13.54486452,14.36,14.238586,11.56,11.240082,1012.765076,1013.97034,1010.8116,5.404495592,7.173815,3.0967898,-1.310634103,4.005533,-5.8098974
2020-01-07,13.71,13.97074635,15.17,14.278381,12.68,12.924438,1004.078575,1011.15466,999.8857,7.583003804,11.489236,4.562807,-6.539086804,-1.4527192,-11.280165
2020-01-08,12.08625,12.48901117,13.26,13.429871,10.27,11.1545105,1001.414025,1005.13135,999.41345,11.1000799,14.768789,7.495916,-2.692050087,0.2829672,-6.484801
2020-01-09,11.79291667,12.3285369,13.14,12.835175,10.64,9.474579,1008.838353,1014.0111,1005.7132,7.528085158,12.434058,2.5209374,-0.08819208667,3.4272742,-3.9220705
2020-01-10,12.89791667,12.53804519,15.32,13.302887,10.27,10.628479,1015.87099,1016.98456,1013.81866,2.20329661,5.1645184,-1.6300197,-2.21741176,1.2135088,-4.689202
2020-01-11,14.02166667,13.34576421,16.13,13.613586,11.98,12.155487,1016.708836,1017.7697,1015.59784,2.64555955,4.5445776,1.2980762,-0.08415671417,3.1205153,-3.2524354
2020-01-12,14.05333333,13.51242058,16.51,14.350128,10.91,12.23877,1014.292775,1016.58405,1011.6426,0.474265789,3.754566,-3.1327577,3.036963429,5.759709,0.20325129
2020-01-13,13.73,13.20503992,15.6,13.967194,12.22,12.696411,1012.044085,1012.55096,1011.2709,2.499134896,3.69115,1.1282175,0.0006937258333,4.5384545,-5.3628736
2020-01-14,14.1075,13.56647996,15.8,14.458801,12.58,12.727905,1011.060969,1015.6499,1007.15625,6.645958629,11.268756,0.04390709,-0.09054734292,5.143078,-10.20082
2020-01-15,12.33666667,12.11022188,13.81,12.96991,9.95,10.132416,1020.142099,1025.2697,1015.6227,5.898939033,10.166232,2.9548135,5.432272283,7.1307197,2.7363946
2020-01-16,11.53666667,11.6116945,14.74,12.751923,7.67,10.139893,1024.003437,1025.455,1021.31055,1.039721444,5.068053,-3.0018258,4.416333398,8.719075,0.63623285
2020-01-17,13.02208333,12.30605319,16.61,12.89151,9.46,11.396881,1018.199383,1020.5296,1017.3399,0.1558152725,3.6398091,-3.2514567,3.012955375,4.691152,1.5129676
2020-01-18,13.22875,12.52659981,15.13,13.9418335,11.2,11.406433,1015.977458,1016.8232,1015.34985,1.522550836,4.795808,-1.1290344,3.880418096,6.7603583,1.4181025
2020-01-19,12.8375,12.2509779,15.29,13.071594,10.22,11.369354,1015.865973,1017.0408,1014.62286,1.193343467,5.2668996,-3.1798067,4.003851988,7.003435,1.8600445
2020-01-20,12.81125,12.79728192,15.44,13.712952,9.73,11.753296,1017.459892,1018.27026,1016.4635,1.194643423,4.339587,-1.6988966,3.460776554,6.6905265,1.2982185
2020-01-21,12.96041667,13.79196298,15.8,14.145538,10.83,13.316193,1018.242775,1018.7734,1017.7067,1.287754111,3.9034503,-1.335938,3.277357946,5.3670053,0.413045
2020-01-22,12.60583333,13.57887408,15.06,14.3909,9.68,12.673035,1015.47232,1017.0175,1013.87354,0.8920516246,3.2691975,-1.2790675,2.17829981,3.6139255,0.77749944
2020-01-23,14.18125,13.80328631,16.61,14.699066,11.83,13.391724,1015.427465,1017.6769,1013.49786,1.799332755,5.396485,-0.443442,-1.18380933,2.9563527,-3.237468
2020-01-24,14.53708333,14.16964073,18.01,15.234833,11.59,12.532623,1015.859793,1017.9118,1015.0675,2.379786394,4.3322973,-0.036345646,-5.402113888,1.0257432,-6.859453
2020-01-25,15.37375,14.28619887,17.03,14.445557,14.41,13.662933,1015.60785,1016.68396,1015.1062,2.723480393,3.8234844,0.43724653,-3.217960521,0.13115539,-5.8168297
2020-01-26,14.665,13.68931835,16.03,14.246643,13.02,13.011444,1018.235403,1019.97546,1015.46564,2.150906301,4.979868,-1.1301787,2.163035919,4.3463507,-1.7902088
2020-01-27,13.22708333,13.3932025,17.65,14.799316,8.47,11.569183,1015.674876,1020.1403,1010.4342,0.3434106275,3.8927536,-1.655758,-3.843972326,1.6158128,-9.317542
2020-01-28,14.01166667,13.94164275,15.63,15.057037,12.63,12.792084,1012.963437,1017.3363,1009.7375,5.195022075,7.02375,2.7137642,4.212447088,6.449502,-1.7189968
2020-01-29,12.74333333,12.48305638,15.39,12.960419,9.53,11.131256,1019.240131,1020.54407,1017.2771,1.378204145,3.877677,-1.8018739,2.169592183,4.633456,-0.37369138
2020-01-30,13.62,13.05235542,16.13,14.104889,9.83,10.8090515,1016.301029,1020.025,1013.9838,1.984935477,4.467332,0.06044341,-5.004044788,1.3263059,-8.108077
2020-01-31,15.35875,14.20035298,19.1,15.128357,13.76,13.629364,1012.564913,1014.30347,1010.5033,2.247303847,3.776685,-0.7334271,-3.389806628,1.2558925,-7.0286508
2020-02-01,16.49333333,14.75578179,17.89,15.576721,13.5,14.12146,1006.707297,1010.7064,1002.9842,4.569512841,8.718262,-0.22302595,-6.315047946,-1.2526547,-11.28517
2020-02-02,14.27125,13.41141883,18.3,14.469391,9.9,11.787231,1009.798152,1012.67236,1005.17017,1.885990534,3.7090945,-1.2436178,-7.144481308,-1.3743751,-13.776935
2020-02-03,14.66333333,13.80475108,16.92,14.332062,12.15,13.486511,1004.884419,1006.69666,1001.4536,3.570846316,6.1835485,-0.9307312,-7.833637508,-4.852502,-17.310932
2020-02-04,12.36791667,13.07099154,14.72,13.500671,10.44,11.727478,1010.058895,1015.2718,1006.51294,4.188994665,7.8259516,0.56303966,-2.030562995,0.80938125,-6.2047234
2020-02-05,11.79458333,12.34821454,14.77,12.996216,8.52,10.164124,1016.12465,1017.17487,1015.1803,1.653388076,5.340402,-2.7852945,1.60391111,6.6989837,-1.5471668
2020-02-06,11.88833333,12.4350445,16.87,13.708099,7.42,9.887726,1016.590835,1018.69763,1015.4389,0.4529484617,3.5556583,-2.9183073,-1.075288825,2.156889,-2.7713127
2020-02-07,13.6175,13.05682237,16.32,13.629272,10.3,11.389587,1020.329427,1021.8856,1018.51166,0.8709589146,2.432455,-1.4093417,-0.3128113387,3.6648753,-3.821345
2020-02-08,13.77958333,13.55587519,18.32,14.59903,8.44,11.215057,1018.939409,1022.1465,1015.4175,-1.24741784,3.2354646,-6.2527623,1.884187814,5.4503517,-0.61033654
2020-02-09,15.29875,14.75537621,20.86,15.278015,10.32,14.248749,1015.879365,1016.6771,1015.1425,0.2662535771,1.5343592,-1.4482014,0.7740941772,3.0307355,-0.0794265
