Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-08 03:00:00,7.95,0.73520553,-3.0696476,346.5309,3.1564639
2018-08-08 04:00:00,7.19,0.4790521,-3.1834998,351.44235,3.219342
2018-08-08 05:00:00,8,-0.8402406,-3.805417,12.451195,3.8970764
2018-08-08 06:00:00,7.87,-1.6660755,-4.496163,20.332436,4.7949233
2018-08-08 07:00:00,7.9,-2.0988212,-5.8994675,19.583755,6.26169
2018-08-08 08:00:00,8.37,-2.0428553,-7.414667,15.403709,7.690939
2018-08-08 09:00:00,8.72,-2.4099317,-7.2440834,18.40104,7.6344295
2018-08-08 10:00:00,8.87,-2.6929877,-7.6064816,19.495926,8.069123
2018-08-08 11:00:00,8.49,-2.952604,-8.026136,20.197243,8.552002
2018-08-08 12:00:00,8.74,-2.9016287,-8.008718,19.915894,8.518157
2018-08-08 13:00:00,9.01,-2.8953345,-7.9718957,19.960648,8.481397
2018-08-08 14:00:00,8.49,-3.442476,-8.44453,22.178642,9.11925
2018-08-08 15:00:00,9.31,-3.0261996,-8.261175,20.118584,8.798005
2018-08-08 16:00:00,9.93,-3.3360891,-7.945943,22.77501,8.61786
2018-08-08 17:00:00,10.22,-3.3753512,-7.640908,23.83332,8.35323
2018-08-08 18:00:00,11,-3.6290166,-7.118087,27.013866,7.989801
2018-08-08 19:00:00,9.98,-3.6790547,-6.5866303,29.186153,7.5444775
2018-08-08 20:00:00,10,-3.37027,-6.6211185,26.976921,7.429531
2018-08-08 21:00:00,9.61,-2.642087,-6.4006453,22.430077,6.9245133
2018-08-08 22:00:00,9.01,-2.0413184,-5.7953424,19.404015,6.144345
2018-08-08 23:00:00,9.01,-1.4610142,-5.673936,14.439735,5.8590198
2018-08-09 00:00:00,9.09,-1.3690212,-5.378313,14.281052,5.549817
2018-08-09 01:00:00,9.24,-1.6617229,-4.765721,19.222763,5.04712
2018-08-09 02:00:00,9.36,-1.8699025,-4.692236,21.727768,5.0511003
2018-08-09 03:00:00,9.31,-2.629126,-5.3326144,26.244568,5.9455094
2018-08-09 04:00:00,9.21,-0.22166225,-5.512574,2.3026352,5.517029
2018-08-09 05:00:00,9.34,-0.9502926,-4.769553,11.268135,4.863301
2018-08-09 06:00:00,9.36,-1.2583275,-4.589782,15.331413,4.7591476
2018-08-09 07:00:00,9.24,-1.4412888,-4.8534575,16.539375,5.06294
2018-08-09 08:00:00,8.94,-1.4345132,-4.636324,17.19246,4.853177
2018-08-09 09:00:00,9.21,-1.0740049,-4.6063066,13.12458,4.729857
2018-08-09 10:00:00,9.51,-1.1631572,-4.703559,13.890175,4.8452454
2018-08-09 11:00:00,9.61,-1.0056165,-5.2150707,10.914322,5.311142
2018-08-09 12:00:00,9.53,-1.1218919,-4.9587984,12.748138,5.0841246
2018-08-09 13:00:00,8.49,-1.2101564,-5.0355825,13.513123,5.1789546
2018-08-09 14:00:00,8.59,-0.3717082,-4.712934,4.509575,4.7275696
2018-08-09 15:00:00,8.79,0.7113484,-3.7921996,349.3758,3.858341
2018-08-09 16:00:00,9.21,0.3924519,-3.340055,353.29855,3.3630323
2018-08-09 17:00:00,9.24,-0.2898428,-2.9866886,5.5429077,3.0007195
2018-08-09 18:00:00,9.88,-0.6709214,-3.3205793,11.422798,3.387681
2018-08-09 19:00:00,9.44,-0.44880283,-3.5445411,7.216278,3.5728414
2018-08-09 20:00:00,9.16,-0.29954624,-2.826726,6.049019,2.8425531
