Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-07 09:00:00,4.92,3.224379,-2.102182,303.10294,3.8491285
2018-08-07 10:00:00,5.05,3.3550813,-2.734188,309.17795,4.328089
2018-08-07 11:00:00,5.05,3.5960124,-2.3174033,302.79922,4.278044
2018-08-07 12:00:00,5.18,3.6290812,-2.197888,301.20044,4.2427516
2018-08-07 13:00:00,6.31,2.8644276,-2.704765,313.35785,3.939632
2018-08-07 14:00:00,6.86,2.2065763,-3.3455038,326.59256,4.0076647
2018-08-07 15:00:00,9.31,2.7756648,-3.4164095,320.90784,4.401837
2018-08-07 16:00:00,9.51,2.2415557,-3.9635828,330.5102,4.5535216
2018-08-07 17:00:00,9.9,2.5505602,-4.095597,328.08713,4.8248596
2018-08-07 18:00:00,10.2,2.5244508,-4.519432,330.8133,5.17669
2018-08-07 19:00:00,10.76,2.758738,-5.3854094,332.87567,6.05089
2018-08-07 20:00:00,10.66,2.489754,-5.3755,335.14798,5.924093
2018-08-07 21:00:00,10.12,1.6576874,-4.879564,341.23633,5.1534524
2018-08-07 22:00:00,8.59,0.76379955,-4.506873,350.38123,4.571137
2018-08-07 23:00:00,6.53,0.08347754,-4.447492,358.9247,4.4482756
2018-08-08 00:00:00,5.82,-0.108558625,-4.6678896,1.3322601,4.669152
2018-08-08 01:00:00,5.26,0.034951434,-5.2414103,359.61792,5.2415266
2018-08-08 02:00:00,4.51,0.12514096,-5.608038,358.72168,5.609434
2018-08-08 03:00:00,4.69,0.31768015,-5.798057,356.86386,5.8067536
2018-08-08 04:00:00,5.05,0.2103744,-5.7355556,357.89938,5.739413
2018-08-08 05:00:00,4.84,0.04501182,-5.2460914,359.50842,5.2462845
2018-08-08 06:00:00,5.54,0.017639263,-5.5158377,359.81677,5.515866
2018-08-08 07:00:00,6.08,-0.13836135,-5.4188495,1.4626312,5.4206157
2018-08-08 08:00:00,5.33,-0.818764,-4.991244,9.315834,5.057953
2018-08-08 09:00:00,5,-0.5743613,-5.23061,6.2664185,5.26205
2018-08-08 10:00:00,5.02,-1.6466451,-3.6116886,24.50924,3.9693494
2018-08-08 11:00:00,4.48,-1.9341717,-2.515706,37.55447,3.1732943
2018-08-08 12:00:00,4.4,-2.1850832,-1.5424615,54.781532,2.6746545
2018-08-08 13:00:00,5.54,-2.4617348,-0.75942326,72.85547,2.5762107
2018-08-08 14:00:00,7.44,-1.5021727,-0.1419129,84.60318,1.5088612
